startzeit,endzeit,messstelle,messwert,messstationid,indikator
2025-10-15T16:00:00+00:00,2025-10-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",1.12,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-15T23:00:00+00:00,2025-10-16T00:00:00+00:00,"Konstanz, Wallgutstrasse",0.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-14T06:00:00+00:00,2025-10-14T07:00:00+00:00,"Konstanz, Wallgutstrasse",26.72,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-14T10:00:00+00:00,2025-10-14T11:00:00+00:00,"Konstanz, Wallgutstrasse",29.25,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-14T12:00:00+00:00,2025-10-14T13:00:00+00:00,"Konstanz, Wallgutstrasse",31.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-14T16:00:00+00:00,2025-10-14T17:00:00+00:00,"Konstanz, Wallgutstrasse",34.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-14T20:00:00+00:00,2025-10-14T21:00:00+00:00,"Konstanz, Wallgutstrasse",19.09,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-15T10:00:00+00:00,2025-10-15T11:00:00+00:00,"Konstanz, Wallgutstrasse",28.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-15T12:00:00+00:00,2025-10-15T13:00:00+00:00,"Konstanz, Wallgutstrasse",35.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-15T14:00:00+00:00,2025-10-15T15:00:00+00:00,"Konstanz, Wallgutstrasse",38.74,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-15T16:00:00+00:00,2025-10-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",37.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-15T21:00:00+00:00,2025-10-15T22:00:00+00:00,"Konstanz, Wallgutstrasse",24.19,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-14T01:00:00+00:00,2025-10-14T02:00:00+00:00,"Konstanz, Wallgutstrasse",47.19,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T04:00:00+00:00,2025-10-14T05:00:00+00:00,"Konstanz, Wallgutstrasse",41.82,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T05:00:00+00:00,2025-10-14T06:00:00+00:00,"Konstanz, Wallgutstrasse",36.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T06:00:00+00:00,2025-10-14T07:00:00+00:00,"Konstanz, Wallgutstrasse",37.38,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T10:00:00+00:00,2025-10-14T11:00:00+00:00,"Konstanz, Wallgutstrasse",46.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T18:00:00+00:00,2025-10-14T19:00:00+00:00,"Konstanz, Wallgutstrasse",17.85,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T21:00:00+00:00,2025-10-14T22:00:00+00:00,"Konstanz, Wallgutstrasse",14.37,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T22:00:00+00:00,2025-10-14T23:00:00+00:00,"Konstanz, Wallgutstrasse",9.37,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T00:00:00+00:00,2025-10-15T01:00:00+00:00,"Konstanz, Wallgutstrasse",12.17,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T06:00:00+00:00,2025-10-15T07:00:00+00:00,"Konstanz, Wallgutstrasse",7.65,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T09:00:00+00:00,2025-10-15T10:00:00+00:00,"Konstanz, Wallgutstrasse",22.18,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T12:00:00+00:00,2025-10-15T13:00:00+00:00,"Konstanz, Wallgutstrasse",62.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T16:00:00+00:00,2025-10-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",66.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T17:00:00+00:00,2025-10-15T18:00:00+00:00,"Konstanz, Wallgutstrasse",57.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T18:00:00+00:00,2025-10-15T19:00:00+00:00,"Konstanz, Wallgutstrasse",52.54,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T20:00:00+00:00,2025-10-15T21:00:00+00:00,"Konstanz, Wallgutstrasse",31.83,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T21:00:00+00:00,2025-10-15T22:00:00+00:00,"Konstanz, Wallgutstrasse",34.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-15T23:00:00+00:00,2025-10-16T00:00:00+00:00,"Konstanz, Wallgutstrasse",22.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-14T00:00:00+00:00,2025-10-14T01:00:00+00:00,"Konstanz, Wallgutstrasse",5.59,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T02:00:00+00:00,2025-10-14T03:00:00+00:00,"Konstanz, Wallgutstrasse",5.01,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T07:00:00+00:00,2025-10-14T08:00:00+00:00,"Konstanz, Wallgutstrasse",5.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T11:00:00+00:00,2025-10-14T12:00:00+00:00,"Konstanz, Wallgutstrasse",5.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T14:00:00+00:00,2025-10-14T15:00:00+00:00,"Konstanz, Wallgutstrasse",8.44,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T15:00:00+00:00,2025-10-14T16:00:00+00:00,"Konstanz, Wallgutstrasse",5.93,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T16:00:00+00:00,2025-10-14T17:00:00+00:00,"Konstanz, Wallgutstrasse",6.18,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T17:00:00+00:00,2025-10-14T18:00:00+00:00,"Konstanz, Wallgutstrasse",6.39,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-14T19:00:00+00:00,2025-10-14T20:00:00+00:00,"Konstanz, Wallgutstrasse",12.95,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T05:00:00+00:00,2025-10-15T06:00:00+00:00,"Konstanz, Wallgutstrasse",7.26,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T07:00:00+00:00,2025-10-15T08:00:00+00:00,"Konstanz, Wallgutstrasse",12.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T09:00:00+00:00,2025-10-15T10:00:00+00:00,"Konstanz, Wallgutstrasse",40.25,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T10:00:00+00:00,2025-10-15T11:00:00+00:00,"Konstanz, Wallgutstrasse",19.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T13:00:00+00:00,2025-10-15T14:00:00+00:00,"Konstanz, Wallgutstrasse",8.16,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T14:00:00+00:00,2025-10-15T15:00:00+00:00,"Konstanz, Wallgutstrasse",8.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T15:00:00+00:00,2025-10-15T16:00:00+00:00,"Konstanz, Wallgutstrasse",6.84,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T16:00:00+00:00,2025-10-15T17:00:00+00:00,"Konstanz, Wallgutstrasse",7.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T17:00:00+00:00,2025-10-15T18:00:00+00:00,"Konstanz, Wallgutstrasse",6.09,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T19:00:00+00:00,2025-10-15T20:00:00+00:00,"Konstanz, Wallgutstrasse",5.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T21:00:00+00:00,2025-10-15T22:00:00+00:00,"Konstanz, Wallgutstrasse",4.85,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-15T22:00:00+00:00,2025-10-15T23:00:00+00:00,"Konstanz, Wallgutstrasse",5.26,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",6.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T07:00:00+00:00,2025-10-16T08:00:00+00:00,"Konstanz, Wallgutstrasse",136.36,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T08:00:00+00:00,2025-10-16T09:00:00+00:00,"Konstanz, Wallgutstrasse",189.02,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T10:00:00+00:00,2025-10-16T11:00:00+00:00,"Konstanz, Wallgutstrasse",16.46,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T13:00:00+00:00,2025-10-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",47.27,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T15:00:00+00:00,2025-10-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",17.21,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T22:00:00+00:00,2025-10-16T23:00:00+00:00,"Konstanz, Wallgutstrasse",12.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T23:00:00+00:00,2025-10-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",12.24,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T01:00:00+00:00,2025-10-17T02:00:00+00:00,"Konstanz, Wallgutstrasse",12.62,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T03:00:00+00:00,2025-10-17T04:00:00+00:00,"Konstanz, Wallgutstrasse",12.92,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T06:00:00+00:00,2025-10-17T07:00:00+00:00,"Konstanz, Wallgutstrasse",16.1,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T10:00:00+00:00,2025-10-17T11:00:00+00:00,"Konstanz, Wallgutstrasse",17.64,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T15:00:00+00:00,2025-10-17T16:00:00+00:00,"Konstanz, Wallgutstrasse",26.51,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T17:00:00+00:00,2025-10-17T18:00:00+00:00,"Konstanz, Wallgutstrasse",25.24,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-17T19:00:00+00:00,2025-10-17T20:00:00+00:00,"Konstanz, Wallgutstrasse",8.37,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub PM10
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",10.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T02:00:00+00:00,2025-10-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",11.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T09:00:00+00:00,2025-10-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",14.13,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T11:00:00+00:00,2025-10-16T12:00:00+00:00,"Konstanz, Wallgutstrasse",9.53,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T12:00:00+00:00,2025-10-16T13:00:00+00:00,"Konstanz, Wallgutstrasse",8.71,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T13:00:00+00:00,2025-10-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",10.97,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T15:00:00+00:00,2025-10-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",8.22,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T20:00:00+00:00,2025-10-16T21:00:00+00:00,"Konstanz, Wallgutstrasse",19.19,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T23:00:00+00:00,2025-10-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",23.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T00:00:00+00:00,2025-10-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",19.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T07:00:00+00:00,2025-10-17T08:00:00+00:00,"Konstanz, Wallgutstrasse",28.52,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T08:00:00+00:00,2025-10-17T09:00:00+00:00,"Konstanz, Wallgutstrasse",17.38,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T09:00:00+00:00,2025-10-17T10:00:00+00:00,"Konstanz, Wallgutstrasse",12.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T11:00:00+00:00,2025-10-17T12:00:00+00:00,"Konstanz, Wallgutstrasse",9.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T13:00:00+00:00,2025-10-17T14:00:00+00:00,"Konstanz, Wallgutstrasse",17.57,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T18:00:00+00:00,2025-10-17T19:00:00+00:00,"Konstanz, Wallgutstrasse",15.03,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T19:00:00+00:00,2025-10-17T20:00:00+00:00,"Konstanz, Wallgutstrasse",18.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T20:00:00+00:00,2025-10-17T21:00:00+00:00,"Konstanz, Wallgutstrasse",15.55,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T22:00:00+00:00,2025-10-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",19.36,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-17T23:00:00+00:00,2025-10-18T00:00:00+00:00,"Konstanz, Wallgutstrasse",11.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffdioxid
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",6.18,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T02:00:00+00:00,2025-10-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",6.68,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T12:00:00+00:00,2025-10-16T13:00:00+00:00,"Konstanz, Wallgutstrasse",7.55,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T13:00:00+00:00,2025-10-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",8.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T20:00:00+00:00,2025-10-16T21:00:00+00:00,"Konstanz, Wallgutstrasse",11.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T21:00:00+00:00,2025-10-16T22:00:00+00:00,"Konstanz, Wallgutstrasse",7.07,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T22:00:00+00:00,2025-10-16T23:00:00+00:00,"Konstanz, Wallgutstrasse",16.85,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T00:00:00+00:00,2025-10-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",11.4,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T02:00:00+00:00,2025-10-17T03:00:00+00:00,"Konstanz, Wallgutstrasse",9.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T04:00:00+00:00,2025-10-17T05:00:00+00:00,"Konstanz, Wallgutstrasse",6.87,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T06:00:00+00:00,2025-10-17T07:00:00+00:00,"Konstanz, Wallgutstrasse",17.2,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T10:00:00+00:00,2025-10-17T11:00:00+00:00,"Konstanz, Wallgutstrasse",8.74,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T21:00:00+00:00,2025-10-17T22:00:00+00:00,"Konstanz, Wallgutstrasse",14.41,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T22:00:00+00:00,2025-10-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",10.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-17T23:00:00+00:00,2025-10-18T00:00:00+00:00,"Konstanz, Wallgutstrasse",6.11,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickoxide
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",0.56,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T02:00:00+00:00,2025-10-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",0.58,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T03:00:00+00:00,2025-10-16T04:00:00+00:00,"Konstanz, Wallgutstrasse",0.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T06:00:00+00:00,2025-10-16T07:00:00+00:00,"Konstanz, Wallgutstrasse",21.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T10:00:00+00:00,2025-10-16T11:00:00+00:00,"Konstanz, Wallgutstrasse",3.91,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T11:00:00+00:00,2025-10-16T12:00:00+00:00,"Konstanz, Wallgutstrasse",3.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T12:00:00+00:00,2025-10-16T13:00:00+00:00,"Konstanz, Wallgutstrasse",3.73,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T13:00:00+00:00,2025-10-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",3.76,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T20:00:00+00:00,2025-10-16T21:00:00+00:00,"Konstanz, Wallgutstrasse",2.17,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T00:00:00+00:00,2025-10-17T01:00:00+00:00,"Konstanz, Wallgutstrasse",1.32,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T02:00:00+00:00,2025-10-17T03:00:00+00:00,"Konstanz, Wallgutstrasse",0.63,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T04:00:00+00:00,2025-10-17T05:00:00+00:00,"Konstanz, Wallgutstrasse",1.15,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T12:00:00+00:00,2025-10-17T13:00:00+00:00,"Konstanz, Wallgutstrasse",2.47,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T15:00:00+00:00,2025-10-17T16:00:00+00:00,"Konstanz, Wallgutstrasse",1.56,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T16:00:00+00:00,2025-10-17T17:00:00+00:00,"Konstanz, Wallgutstrasse",1.08,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-17T22:00:00+00:00,2025-10-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",0.7,9fc10577-4551-49aa-9ebc-2a882720c0ac,Stickstoffmonoxid
2025-10-16T00:00:00+00:00,2025-10-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",17.9,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-16T09:00:00+00:00,2025-10-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",18.75,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-16T11:00:00+00:00,2025-10-16T12:00:00+00:00,"Konstanz, Wallgutstrasse",20.38,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-16T21:00:00+00:00,2025-10-16T22:00:00+00:00,"Konstanz, Wallgutstrasse",28.42,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-16T23:00:00+00:00,2025-10-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",18.59,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-17T06:00:00+00:00,2025-10-17T07:00:00+00:00,"Konstanz, Wallgutstrasse",18.33,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-17T07:00:00+00:00,2025-10-17T08:00:00+00:00,"Konstanz, Wallgutstrasse",19.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-17T09:00:00+00:00,2025-10-17T10:00:00+00:00,"Konstanz, Wallgutstrasse",19.31,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-17T22:00:00+00:00,2025-10-17T23:00:00+00:00,"Konstanz, Wallgutstrasse",30.32,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-17T23:00:00+00:00,2025-10-18T00:00:00+00:00,"Konstanz, Wallgutstrasse",26.86,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon potentiell (O3+NO2)
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",23.22,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T08:00:00+00:00,2025-10-16T09:00:00+00:00,"Konstanz, Wallgutstrasse",12.47,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T09:00:00+00:00,2025-10-16T10:00:00+00:00,"Konstanz, Wallgutstrasse",22.65,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T13:00:00+00:00,2025-10-16T14:00:00+00:00,"Konstanz, Wallgutstrasse",43.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T15:00:00+00:00,2025-10-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",59.78,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T17:00:00+00:00,2025-10-16T18:00:00+00:00,"Konstanz, Wallgutstrasse",41.79,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T18:00:00+00:00,2025-10-16T19:00:00+00:00,"Konstanz, Wallgutstrasse",45.49,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T20:00:00+00:00,2025-10-16T21:00:00+00:00,"Konstanz, Wallgutstrasse",36.45,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T23:00:00+00:00,2025-10-17T00:00:00+00:00,"Konstanz, Wallgutstrasse",12.14,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-17T07:00:00+00:00,2025-10-17T08:00:00+00:00,"Konstanz, Wallgutstrasse",8.77,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-17T08:00:00+00:00,2025-10-17T09:00:00+00:00,"Konstanz, Wallgutstrasse",20.43,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-17T17:00:00+00:00,2025-10-17T18:00:00+00:00,"Konstanz, Wallgutstrasse",52.45,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-17T19:00:00+00:00,2025-10-17T20:00:00+00:00,"Konstanz, Wallgutstrasse",47.88,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-17T20:00:00+00:00,2025-10-17T21:00:00+00:00,"Konstanz, Wallgutstrasse",52.21,9fc10577-4551-49aa-9ebc-2a882720c0ac,Ozon
2025-10-16T00:00:00+00:00,2025-10-16T01:00:00+00:00,"Konstanz, Wallgutstrasse",4.79,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T01:00:00+00:00,2025-10-16T02:00:00+00:00,"Konstanz, Wallgutstrasse",4.74,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T02:00:00+00:00,2025-10-16T03:00:00+00:00,"Konstanz, Wallgutstrasse",5.47,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T07:00:00+00:00,2025-10-16T08:00:00+00:00,"Konstanz, Wallgutstrasse",29.36,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T11:00:00+00:00,2025-10-16T12:00:00+00:00,"Konstanz, Wallgutstrasse",10.98,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T15:00:00+00:00,2025-10-16T16:00:00+00:00,"Konstanz, Wallgutstrasse",7.04,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T19:00:00+00:00,2025-10-16T20:00:00+00:00,"Konstanz, Wallgutstrasse",9.66,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T21:00:00+00:00,2025-10-16T22:00:00+00:00,"Konstanz, Wallgutstrasse",9.69,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
2025-10-16T22:00:00+00:00,2025-10-16T23:00:00+00:00,"Konstanz, Wallgutstrasse",10.92,9fc10577-4551-49aa-9ebc-2a882720c0ac,Feinstaub (PM2.5)
