timestamp,g107_no2,g107_03,g107_pm25,g125_no2,g125_o3,g125_pm25,g131_no2,g131_o3,g131_pm25,timestamp_text,anfangszeit
2022-04-03T18:00:00+00:00,9.9,74.0,10.2,10.5,59.5,9.8,16.8,53.9,10.0,2022-04-03T20:00:00+0200,03.04.2022 20:00:00
2022-04-02T05:00:00+00:00,4.6,65.2,22.8,4.6,50.3,21.3,4.2,52.1,21.6,2022-04-02T07:00:00+0200,02.04.2022 07:00:00
2022-04-02T10:00:00+00:00,4.8,70.8,9.0,5.9,55.3,9.2,11.7,51.3,8.8,2022-04-02T12:00:00+0200,02.04.2022 12:00:00
2022-04-02T13:30:00+00:00,1.1,79.4,8.1,1.7,65.6,8.1,6.5,62.0,7.5,2022-04-02T15:30:00+0200,02.04.2022 15:30:00
2022-04-01T12:30:00+00:00,12.0,62.2,8.9,7.8,54.1,8.8,14.0,49.5,8.5,2022-04-01T14:30:00+0200,01.04.2022 14:30:00
2022-03-31T21:00:00+00:00,5.0,43.1,11.6,5.2,32.3,11.2,9.2,28.7,11.7,2022-03-31T23:00:00+0200,31.03.2022 23:00:00
2022-04-01T03:00:00+00:00,2.9,41.7,6.4,2.5,29.3,6.0,3.3,29.1,6.1,2022-04-01T05:00:00+0200,01.04.2022 05:00:00
2022-04-03T01:00:00+00:00,0.0,77.4,19.3,0.0,63.6,18.5,0.4,62.0,18.7,2022-04-03T03:00:00+0200,03.04.2022 03:00:00
2022-04-03T03:00:00+00:00,0.6,73.6,23.1,0.4,59.1,21.9,1.1,57.1,22.4,2022-04-03T05:00:00+0200,03.04.2022 05:00:00
2022-04-04T04:00:00+00:00,4.2,41.5,18.4,4.4,24.1,17.5,14.3,17.6,18.1,2022-04-04T06:00:00+0200,04.04.2022 06:00:00
2022-04-04T02:30:00+00:00,8.6,34.1,16.1,5.0,19.6,15.4,5.2,23.1,16.1,2022-04-04T04:30:00+0200,04.04.2022 04:30:00
2022-04-07T09:00:00+00:00,15.3,75.4,0.6,6.3,78.4,0.3,13.4,71.8,0.4,2022-04-07T11:00:00+0200,07.04.2022 11:00:00
2022-04-07T19:00:00+00:00,6.7,86.2,0.5,0.8,83.8,0.4,6.3,79.8,0.4,2022-04-07T21:00:00+0200,07.04.2022 21:00:00
2022-04-07T18:00:00+00:00,7.5,81.4,0.3,1.5,80.0,0.3,8.6,74.0,0.4,2022-04-07T20:00:00+0200,07.04.2022 20:00:00
2022-04-07T21:30:00+00:00,12.2,78.0,0.8,5.5,76.0,0.8,14.3,70.4,0.8,2022-04-07T23:30:00+0200,07.04.2022 23:30:00
2022-04-08T04:30:00+00:00,13.8,49.9,2.5,20.7,29.7,2.3,29.8,27.1,2.8,2022-04-08T06:30:00+0200,08.04.2022 06:30:00
2022-04-10T10:00:00+00:00,0.0,82.8,3.8,0.0,70.6,3.6,1.7,73.4,3.7,2022-04-10T12:00:00+0200,10.04.2022 12:00:00
2022-04-09T17:00:00+00:00,13.0,73.4,2.7,8.6,67.2,2.7,23.3,57.1,2.7,2022-04-09T19:00:00+0200,09.04.2022 19:00:00
2022-04-10T03:00:00+00:00,8.2,48.9,2.5,2.3,33.3,2.5,12.2,22.7,2.4,2022-04-10T05:00:00+0200,10.04.2022 05:00:00
2022-04-08T23:00:00+00:00,9.8,92.6,1.0,2.9,91.6,0.9,9.0,86.8,1.0,2022-04-09T01:00:00+0200,09.04.2022 01:00:00
2022-04-09T00:00:00+00:00,11.7,93.4,0.4,7.6,90.0,0.4,13.8,86.8,0.4,2022-04-09T02:00:00+0200,09.04.2022 02:00:00
2022-04-08T15:30:00+00:00,1.3,77.8,0.7,0.6,69.2,0.5,0.8,69.2,0.5,2022-04-08T17:30:00+0200,08.04.2022 17:30:00
2022-04-10T15:30:00+00:00,5.5,99.0,1.6,8.4,86.2,1.6,14.7,82.6,1.7,2022-04-10T17:30:00+0200,10.04.2022 17:30:00
2022-04-10T20:30:00+00:00,42.1,33.3,6.2,40.0,21.1,5.0,39.6,21.7,9.2,2022-04-10T22:30:00+0200,10.04.2022 22:30:00
2022-04-22T07:30:00+00:00,22.8,35.3,11.6,15.3,29.1,11.4,20.5,24.1,11.1,2022-04-22T09:30:00+0200,22.04.2022 09:30:00
2022-04-22T22:00:00+00:00,9.8,49.3,21.9,10.1,34.3,21.4,14.5,30.7,20.3,2022-04-23T00:00:00+0200,23.04.2022 00:00:00
2022-04-21T15:30:00+00:00,8.6,106.1,11.0,6.3,105.9,10.7,15.3,90.4,10.6,2022-04-21T17:30:00+0200,21.04.2022 17:30:00
2022-04-14T22:30:00+00:00,13.6,59.1,20.2,11.1,46.5,21.9,11.7,47.9,20.8,2022-04-15T00:30:00+0200,15.04.2022 00:30:00
2022-04-14T10:00:00+00:00,3.4,83.8,6.4,0.8,79.0,6.3,5.5,75.2,6.4,2022-04-14T12:00:00+0200,14.04.2022 12:00:00
2022-04-14T23:00:00+00:00,14.5,56.5,20.0,13.0,45.3,20.0,14.0,43.7,19.6,2022-04-15T01:00:00+0200,15.04.2022 01:00:00
2022-04-16T10:00:00+00:00,6.1,61.6,9.0,1.9,52.1,8.4,12.0,46.7,8.8,2022-04-16T12:00:00+0200,16.04.2022 12:00:00
2022-04-16T15:00:00+00:00,3.8,96.4,2.4,3.4,89.4,2.6,3.3,89.4,2.1,2022-04-16T17:00:00+0200,16.04.2022 17:00:00
2022-04-16T17:00:00+00:00,12.4,84.2,4.5,9.4,77.4,4.2,14.3,76.2,3.9,2022-04-16T19:00:00+0200,16.04.2022 19:00:00
2022-04-13T12:00:00+00:00,4.6,107.9,2.2,4.2,102.9,2.1,16.8,88.0,2.3,2022-04-13T14:00:00+0200,13.04.2022 14:00:00
2022-04-13T17:00:00+00:00,14.9,104.1,2.5,15.7,97.8,3.1,47.6,97.8,3.7,2022-04-13T19:00:00+0200,13.04.2022 19:00:00
2022-04-13T14:00:00+00:00,5.9,119.3,2.4,5.4,115.9,2.3,9.2,106.5,2.3,2022-04-13T16:00:00+0200,13.04.2022 16:00:00
2022-04-13T17:30:00+00:00,24.3,81.4,2.8,25.6,77.2,3.4,42.5,72.6,2.8,2022-04-13T19:30:00+0200,13.04.2022 19:30:00
2022-04-12T23:30:00+00:00,0.0,63.2,2.7,0.2,47.1,2.4,0.0,49.5,2.5,2022-04-13T01:30:00+0200,13.04.2022 01:30:00
2022-04-13T01:30:00+00:00,35.0,19.0,6.2,32.3,7.4,5.8,31.4,7.8,5.5,2022-04-13T03:30:00+0200,13.04.2022 03:30:00
2022-04-12T05:00:00+00:00,38.2,33.9,4.9,39.8,19.8,4.7,42.8,22.9,4.9,2022-04-12T07:00:00+0200,12.04.2022 07:00:00
2022-04-13T06:30:00+00:00,77.6,58.3,5.6,76.1,43.1,5.3,78.6,49.1,5.9,2022-04-13T08:30:00+0200,13.04.2022 08:30:00
2022-04-17T03:00:00+00:00,8.8,81.2,7.5,0.6,77.2,7.3,5.2,75.4,7.0,2022-04-17T05:00:00+0200,17.04.2022 05:00:00
2022-04-17T07:30:00+00:00,15.1,57.9,7.9,5.4,56.9,7.7,9.8,49.5,7.3,2022-04-17T09:30:00+0200,17.04.2022 09:30:00
2022-04-17T15:30:00+00:00,1.3,99.6,2.4,1.7,90.2,1.8,3.4,88.0,1.3,2022-04-17T17:30:00+0200,17.04.2022 17:30:00
2022-04-17T18:30:00+00:00,12.4,97.2,3.2,10.3,90.4,2.0,10.7,95.8,1.8,2022-04-17T20:30:00+0200,17.04.2022 20:30:00
2022-04-18T16:30:00+00:00,10.1,92.2,6.1,13.0,83.6,2.9,23.1,73.2,2.4,2022-04-18T18:30:00+0200,18.04.2022 18:30:00
2022-04-18T05:00:00+00:00,31.9,27.1,4.3,25.1,20.1,4.4,27.7,17.6,4.2,2022-04-18T07:00:00+0200,18.04.2022 07:00:00
2022-04-18T07:30:00+00:00,7.3,68.0,4.6,0.8,61.0,4.5,1.5,58.5,4.2,2022-04-18T09:30:00+0200,18.04.2022 09:30:00
2022-04-19T05:00:00+00:00,46.5,16.6,7.0,43.0,31.9,6.9,48.0,31.9,7.3,2022-04-19T07:00:00+0200,19.04.2022 07:00:00
2022-04-20T16:00:00+00:00,5.7,106.7,4.2,4.8,100.3,3.8,11.5,93.0,3.7,2022-04-20T18:00:00+0200,20.04.2022 18:00:00
2022-04-20T17:30:00+00:00,11.9,97.4,3.4,8.4,93.2,3.6,10.3,93.2,3.6,2022-04-20T19:30:00+0200,20.04.2022 19:30:00
2022-04-20T21:30:00+00:00,15.1,79.4,9.0,11.1,75.0,8.8,21.2,75.2,8.7,2022-04-20T23:30:00+0200,20.04.2022 23:30:00
2022-04-19T15:30:00+00:00,7.6,105.1,2.5,7.6,101.7,4.2,22.8,82.8,2.7,2022-04-19T17:30:00+0200,19.04.2022 17:30:00
2022-04-19T20:30:00+00:00,29.4,58.3,3.3,27.2,50.5,3.6,23.7,52.7,3.5,2022-04-19T22:30:00+0200,19.04.2022 22:30:00
2022-04-20T01:00:00+00:00,8.8,49.5,5.2,5.5,39.9,5.2,4.4,39.7,4.8,2022-04-20T03:00:00+0200,20.04.2022 03:00:00
2022-04-20T06:00:00+00:00,54.3,24.7,8.3,46.9,23.5,6.7,38.6,21.7,6.7,2022-04-20T08:00:00+0200,20.04.2022 08:00:00
2022-04-22T02:30:00+00:00,2.1,53.3,6.6,1.7,36.5,6.8,0.8,37.7,6.3,2022-04-22T04:30:00+0200,22.04.2022 04:30:00
2022-04-23T04:00:00+00:00,26.2,23.9,23.6,28.1,18.0,23.3,22.9,15.6,22.4,2022-04-23T06:00:00+0200,23.04.2022 06:00:00
2022-04-23T08:30:00+00:00,10.1,45.9,25.1,8.4,35.3,24.5,8.2,34.1,24.3,2022-04-23T10:30:00+0200,23.04.2022 10:30:00
2022-04-23T11:00:00+00:00,15.7,47.9,28.8,15.1,32.7,27.8,13.4,38.3,27.7,2022-04-23T13:00:00+0200,23.04.2022 13:00:00
2022-04-24T07:30:00+00:00,3.8,69.4,2.4,1.1,57.5,2.4,5.0,47.5,2.3,2022-04-24T09:30:00+0200,24.04.2022 09:30:00
2022-04-23T21:00:00+00:00,15.3,38.5,23.3,14.7,26.3,23.2,15.3,23.7,22.7,2022-04-23T23:00:00+0200,23.04.2022 23:00:00
2022-04-25T04:00:00+00:00,1.3,36.1,6.4,1.0,19.6,6.2,4.6,15.6,6.6,2022-04-25T06:00:00+0200,25.04.2022 06:00:00
2022-04-25T12:00:00+00:00,14.9,68.0,8.3,4.0,71.4,8.0,9.6,67.4,7.7,2022-04-25T14:00:00+0200,25.04.2022 14:00:00
2022-04-25T18:30:00+00:00,11.9,51.7,4.8,8.6,42.1,4.9,31.0,27.5,4.8,2022-04-25T20:30:00+0200,25.04.2022 20:30:00
2022-04-26T03:30:00+00:00,1.5,55.5,4.9,0.2,43.9,4.9,3.1,37.3,4.6,2022-04-26T05:30:00+0200,26.04.2022 05:30:00
2022-04-29T00:30:00+00:00,12.4,65.8,6.5,6.9,61.2,6.5,2.9,63.4,6.2,2022-04-29T02:30:00+0200,29.04.2022 02:30:00
2022-04-29T11:30:00+00:00,6.7,100.3,7.5,4.6,97.0,7.2,18.4,90.6,7.3,2022-04-29T13:30:00+0200,29.04.2022 13:30:00
2022-04-29T19:30:00+00:00,2.1,88.0,6.2,8.6,67.6,6.9,8.4,80.0,6.3,2022-04-29T21:30:00+0200,29.04.2022 21:30:00
2022-05-01T08:30:00+00:00,0.6,76.0,24.9,0.0,63.4,23.7,4.6,57.9,24.4,2022-05-01T10:30:00+0200,01.05.2022 10:30:00
2022-05-01T15:30:00+00:00,7.5,108.5,8.0,4.6,106.1,8.0,9.2,99.7,8.1,2022-05-01T17:30:00+0200,01.05.2022 17:30:00
2022-05-01T19:30:00+00:00,26.0,75.4,7.6,22.2,66.0,10.3,26.8,62.8,8.5,2022-05-01T21:30:00+0200,01.05.2022 21:30:00
2022-05-01T21:00:00+00:00,22.8,52.3,11.4,17.6,41.1,11.6,21.8,39.5,11.3,2022-05-01T23:00:00+0200,01.05.2022 23:00:00
2022-04-30T07:30:00+00:00,2.9,80.4,12.4,2.3,70.2,12.5,4.4,66.2,11.9,2022-04-30T09:30:00+0200,30.04.2022 09:30:00
2022-04-29T08:30:00+00:00,11.3,76.2,9.9,4.4,73.4,9.6,14.2,70.6,9.5,2022-04-29T10:30:00+0200,29.04.2022 10:30:00
2022-04-29T06:30:00+00:00,55.1,26.5,12.9,48.2,32.5,13.1,51.6,35.5,12.6,2022-04-29T08:30:00+0200,29.04.2022 08:30:00
2022-04-30T16:00:00+00:00,2.3,106.7,7.7,1.7,101.3,7.3,4.2,95.8,7.1,2022-04-30T18:00:00+0200,30.04.2022 18:00:00
2022-05-01T04:00:00+00:00,4.8,39.5,25.9,1.3,24.9,24.8,2.1,24.9,25.0,2022-05-01T06:00:00+0200,01.05.2022 06:00:00
2022-05-01T03:00:00+00:00,3.1,45.1,23.4,0.8,31.7,22.4,0.6,32.5,22.8,2022-05-01T05:00:00+0200,01.05.2022 05:00:00
2022-05-05T15:00:00+00:00,9.2,55.5,19.9,5.4,50.9,19.2,13.6,48.3,19.7,2022-05-05T17:00:00+0200,05.05.2022 17:00:00
2022-05-04T12:00:00+00:00,11.5,95.0,4.9,19.9,87.0,5.1,11.1,97.0,4.7,2022-05-04T14:00:00+0200,04.05.2022 14:00:00
2022-05-04T15:30:00+00:00,2.5,113.5,4.5,9.0,94.4,4.3,15.3,95.0,3.9,2022-05-04T17:30:00+0200,04.05.2022 17:30:00
2022-05-04T19:00:00+00:00,7.6,72.2,5.8,10.1,61.2,7.2,19.3,55.7,5.8,2022-05-04T21:00:00+0200,04.05.2022 21:00:00
2022-05-03T16:00:00+00:00,8.0,107.3,3.8,15.3,93.0,3.8,38.2,76.8,3.5,2022-05-03T18:00:00+0200,03.05.2022 18:00:00
2022-05-05T07:00:00+00:00,24.5,45.3,9.0,10.3,39.9,9.0,9.8,43.5,8.9,2022-05-05T09:00:00+0200,05.05.2022 09:00:00
2022-05-05T07:30:00+00:00,17.0,38.9,9.3,8.4,39.7,9.3,7.1,43.5,8.9,2022-05-05T09:30:00+0200,05.05.2022 09:30:00
2022-05-05T10:30:00+00:00,23.1,37.9,12.7,19.7,25.9,12.5,24.3,25.9,12.6,2022-05-05T12:30:00+0200,05.05.2022 12:30:00
2022-05-02T06:30:00+00:00,41.3,13.4,20.1,36.0,22.3,19.5,53.9,36.3,21.3,2022-05-02T08:30:00+0200,02.05.2022 08:30:00
2022-05-03T03:00:00+00:00,2.1,51.7,11.9,2.9,35.7,11.9,3.1,36.9,11.2,2022-05-03T05:00:00+0200,03.05.2022 05:00:00
2022-05-06T17:30:00+00:00,4.2,56.1,15.7,3.4,49.7,15.0,14.9,42.3,14.3,2022-05-06T19:30:00+0200,06.05.2022 19:30:00
2022-06-09T01:30:00+00:00,0.2,59.1,1.0,0.0,48.5,1.0,0.6,53.9,1.0,2022-06-09T03:30:00+0200,09.06.2022 03:30:00
2022-06-08T02:00:00+00:00,15.5,38.1,2.8,8.6,29.3,2.7,14.2,26.7,2.7,2022-06-08T04:00:00+0200,08.06.2022 04:00:00
2022-06-07T12:00:00+00:00,8.0,52.1,2.1,6.9,45.7,1.9,11.9,40.3,2.5,2022-06-07T14:00:00+0200,07.06.2022 14:00:00
2022-06-09T14:30:00+00:00,7.5,79.8,1.9,4.0,70.4,1.6,6.7,69.4,1.7,2022-06-09T16:30:00+0200,09.06.2022 16:30:00
2022-06-11T19:00:00+00:00,14.2,92.8,4.3,14.9,88.4,2.4,22.9,80.2,9.3,2022-06-11T21:00:00+0200,11.06.2022 21:00:00
2022-06-10T11:30:00+00:00,4.0,90.4,1.5,5.0,81.2,1.4,15.3,72.2,1.7,2022-06-10T13:30:00+0200,10.06.2022 13:30:00
2022-06-10T16:30:00+00:00,11.1,103.5,1.8,8.4,94.6,4.8,18.9,82.6,1.2,2022-06-10T18:30:00+0200,10.06.2022 18:30:00
2022-06-10T20:30:00+00:00,22.9,60.2,11.0,14.3,56.3,6.0,17.4,53.1,4.7,2022-06-10T22:30:00+0200,10.06.2022 22:30:00
2022-06-06T03:00:00+00:00,12.0,19.8,6.2,6.9,8.4,6.4,13.6,4.6,5.7,2022-06-06T05:00:00+0200,06.06.2022 05:00:00
2022-06-05T12:00:00+00:00,1.3,71.2,1.3,0.6,63.4,1.3,0.6,65.0,1.3,2022-06-05T14:00:00+0200,05.06.2022 14:00:00
2022-06-06T09:30:00+00:00,6.7,75.2,3.5,2.1,66.6,3.5,3.8,66.0,3.2,2022-06-06T11:30:00+0200,06.06.2022 11:30:00
2022-06-05T17:30:00+00:00,19.7,66.8,3.3,8.8,70.0,3.5,18.9,63.6,3.1,2022-06-05T19:30:00+0200,05.06.2022 19:30:00
2022-06-12T04:00:00+00:00,19.1,40.5,5.2,9.8,38.9,5.5,10.7,34.1,4.7,2022-06-12T06:00:00+0200,12.06.2022 06:00:00
2022-06-12T20:00:00+00:00,23.1,61.0,2.7,21.6,60.6,2.7,31.7,59.7,2.3,2022-06-12T22:00:00+0200,12.06.2022 22:00:00
2022-06-13T02:00:00+00:00,11.1,58.9,3.3,3.1,61.6,3.6,9.4,58.7,3.1,2022-06-13T04:00:00+0200,13.06.2022 04:00:00
2022-06-15T18:30:00+00:00,8.6,119.7,5.0,13.6,118.5,7.4,23.3,107.9,5.5,2022-06-15T20:30:00+0200,15.06.2022 20:30:00
2022-06-15T19:30:00+00:00,10.5,107.1,4.7,10.3,101.7,5.3,13.6,98.0,6.2,2022-06-15T21:30:00+0200,15.06.2022 21:30:00
2022-06-15T12:00:00+00:00,9.9,134.7,4.0,5.9,133.7,4.1,12.6,125.7,3.7,2022-06-15T14:00:00+0200,15.06.2022 14:00:00
2022-06-15T17:30:00+00:00,8.8,124.9,4.0,14.5,124.3,4.8,25.4,115.9,4.5,2022-06-15T19:30:00+0200,15.06.2022 19:30:00
2022-06-16T13:30:00+00:00,17.8,114.1,4.0,3.3,125.7,4.1,5.0,120.5,3.7,2022-06-16T15:30:00+0200,16.06.2022 15:30:00
2022-06-16T15:30:00+00:00,21.4,106.9,3.4,10.9,115.5,3.7,18.0,108.3,2.9,2022-06-16T17:30:00+0200,16.06.2022 17:30:00
2022-06-16T19:30:00+00:00,17.2,109.1,5.1,12.0,115.7,5.7,16.8,107.3,7.1,2022-06-16T21:30:00+0200,16.06.2022 21:30:00
2022-06-14T20:00:00+00:00,16.8,93.6,4.2,15.7,86.2,3.3,17.0,85.2,2.8,2022-06-14T22:00:00+0200,14.06.2022 22:00:00
2022-06-14T21:30:00+00:00,31.7,56.1,3.7,26.2,53.3,4.7,25.8,51.3,3.5,2022-06-14T23:30:00+0200,14.06.2022 23:30:00
2022-06-14T12:30:00+00:00,6.1,124.3,2.2,5.7,116.3,2.2,9.0,101.7,2.1,2022-06-14T14:30:00+0200,14.06.2022 14:30:00
2022-06-14T13:30:00+00:00,5.2,126.7,2.2,6.3,125.9,2.3,7.3,117.9,2.0,2022-06-14T15:30:00+0200,14.06.2022 15:30:00
2022-06-18T05:30:00+00:00,12.0,61.6,7.4,3.4,57.7,7.7,3.4,58.7,6.6,2022-06-18T07:30:00+0200,18.06.2022 07:30:00
2022-06-18T08:00:00+00:00,2.1,94.2,5.8,2.3,85.0,6.0,5.0,77.8,5.0,2022-06-18T10:00:00+0200,18.06.2022 10:00:00
2022-06-18T17:30:00+00:00,21.0,92.2,8.9,23.5,83.8,14.2,47.4,63.2,9.8,2022-06-18T19:30:00+0200,18.06.2022 19:30:00
2022-06-19T09:30:00+00:00,1.3,131.3,10.8,0.4,123.3,10.5,4.8,119.3,9.6,2022-06-19T11:30:00+0200,19.06.2022 11:30:00
2022-06-19T12:30:00+00:00,9.9,142.0,12.9,6.3,147.6,13.8,7.1,130.9,11.9,2022-06-19T14:30:00+0200,19.06.2022 14:30:00
2022-06-19T14:30:00+00:00,12.2,119.7,13.6,8.6,123.3,13.3,6.5,118.7,11.2,2022-06-19T16:30:00+0200,19.06.2022 16:30:00
2022-06-19T15:30:00+00:00,12.0,114.1,15.5,13.2,116.3,14.7,17.2,108.7,11.8,2022-06-19T17:30:00+0200,19.06.2022 17:30:00
2022-06-19T01:30:00+00:00,24.9,46.5,6.9,16.3,41.7,6.5,20.8,36.1,6.9,2022-06-19T03:30:00+0200,19.06.2022 03:30:00
2022-06-25T08:30:00+00:00,2.9,54.1,3.3,3.8,36.7,3.3,2.7,35.5,2.9,2022-06-25T10:30:00+0200,25.06.2022 10:30:00
2022-06-26T01:00:00+00:00,12.6,50.1,2.3,2.5,40.5,2.3,8.6,32.3,2.1,2022-06-26T03:00:00+0200,26.06.2022 03:00:00
2022-06-20T02:00:00+00:00,7.8,47.3,10.0,0.8,39.3,10.3,3.1,35.3,9.1,2022-06-20T04:00:00+0200,20.06.2022 04:00:00
2022-06-20T06:00:00+00:00,15.7,81.0,5.0,6.1,82.4,5.3,13.4,78.2,5.0,2022-06-20T08:00:00+0200,20.06.2022 08:00:00
2022-06-20T15:00:00+00:00,19.1,115.3,4.7,19.1,110.9,5.0,15.1,113.5,4.2,2022-06-20T17:00:00+0200,20.06.2022 17:00:00
2022-06-21T18:30:00+00:00,45.3,106.5,6.1,52.0,94.0,6.4,56.2,94.6,5.7,2022-06-21T20:30:00+0200,21.06.2022 20:30:00
2022-06-21T20:00:00+00:00,26.4,68.2,9.1,32.5,64.4,9.3,25.2,71.8,7.8,2022-06-21T22:00:00+0200,21.06.2022 22:00:00
2022-06-21T21:30:00+00:00,14.3,37.1,9.5,9.4,29.1,10.1,13.8,26.5,8.6,2022-06-21T23:30:00+0200,21.06.2022 23:30:00
2022-06-22T09:00:00+00:00,19.3,33.9,8.9,13.6,28.1,9.4,21.0,16.0,11.2,2022-06-22T11:00:00+0200,22.06.2022 11:00:00
2022-06-22T13:30:00+00:00,2.7,75.6,10.3,1.0,58.7,10.3,1.1,54.3,9.6,2022-06-22T15:30:00+0200,22.06.2022 15:30:00
2022-06-22T15:00:00+00:00,1.0,85.6,9.4,3.6,77.4,9.8,10.3,64.8,9.3,2022-06-22T17:00:00+0200,22.06.2022 17:00:00
2022-06-22T21:30:00+00:00,9.2,50.9,2.6,2.9,38.1,2.6,5.4,29.3,2.8,2022-06-22T23:30:00+0200,22.06.2022 23:30:00
2022-06-23T01:00:00+00:00,7.1,36.1,2.8,2.1,22.1,2.8,5.5,18.0,2.7,2022-06-23T03:00:00+0200,23.06.2022 03:00:00
2022-06-23T07:30:00+00:00,16.4,31.9,3.8,3.4,28.7,3.8,9.2,26.9,3.8,2022-06-23T09:30:00+0200,23.06.2022 09:30:00
2022-06-23T12:00:00+00:00,3.4,98.6,3.8,10.3,87.4,3.8,8.4,84.6,4.0,2022-06-23T14:00:00+0200,23.06.2022 14:00:00
2022-06-23T12:30:00+00:00,12.8,97.2,4.0,12.4,89.2,4.0,10.7,89.0,4.5,2022-06-23T14:30:00+0200,23.06.2022 14:30:00
2022-06-23T15:00:00+00:00,11.7,86.0,6.0,23.5,76.6,5.7,20.3,74.6,6.2,2022-06-23T17:00:00+0200,23.06.2022 17:00:00
2022-06-26T15:00:00+00:00,9.6,99.6,2.5,4.2,94.0,2.6,5.7,92.0,2.0,2022-06-26T17:00:00+0200,26.06.2022 17:00:00
2022-06-26T19:00:00+00:00,14.9,78.2,3.4,17.8,66.2,3.8,26.2,62.2,3.2,2022-06-26T21:00:00+0200,26.06.2022 21:00:00
2022-06-26T08:00:00+00:00,5.4,40.3,2.5,0.8,29.3,2.6,2.5,34.1,2.3,2022-06-26T10:00:00+0200,26.06.2022 10:00:00
2022-07-03T10:30:00+00:00,0.6,94.8,1.2,1.9,89.8,1.2,8.4,86.4,1.3,2022-07-03T12:30:00+0200,03.07.2022 12:30:00
2022-07-03T20:30:00+00:00,18.7,59.3,1.9,13.8,51.1,3.0,18.2,60.2,2.0,2022-07-03T22:30:00+0200,03.07.2022 22:30:00
2022-07-03T18:30:00+00:00,12.2,80.0,1.6,15.3,72.2,3.5,27.3,64.4,1.8,2022-07-03T20:30:00+0200,03.07.2022 20:30:00
2022-07-03T19:00:00+00:00,11.3,79.2,1.5,13.4,71.6,2.6,23.9,64.4,1.8,2022-07-03T21:00:00+0200,03.07.2022 21:00:00
2022-07-02T15:30:00+00:00,10.5,104.1,1.8,8.2,100.1,1.8,22.9,78.6,1.1,2022-07-02T17:30:00+0200,02.07.2022 17:30:00
2022-07-01T09:00:00+00:00,10.1,47.3,0.5,5.4,37.3,0.5,8.8,37.9,0.7,2022-07-01T11:00:00+0200,01.07.2022 11:00:00
2022-07-02T02:00:00+00:00,13.8,20.5,1.9,7.3,11.0,2.2,12.6,7.2,1.9,2022-07-02T04:00:00+0200,02.07.2022 04:00:00
2022-07-04T16:00:00+00:00,6.3,108.7,2.8,1.9,114.9,3.1,8.0,102.3,2.4,2022-07-04T18:00:00+0200,04.07.2022 18:00:00
2022-07-04T13:30:00+00:00,11.9,93.2,3.0,12.6,97.8,3.1,9.8,101.7,2.4,2022-07-04T15:30:00+0200,04.07.2022 15:30:00
2022-07-04T23:00:00+00:00,7.1,60.8,2.5,2.9,52.9,2.4,7.6,43.7,2.0,2022-07-05T01:00:00+0200,05.07.2022 01:00:00
2022-07-07T06:00:00+00:00,18.2,46.3,2.5,7.6,47.7,2.5,20.3,35.9,2.3,2022-07-07T08:00:00+0200,07.07.2022 08:00:00
2022-07-08T04:30:00+00:00,18.5,45.5,2.1,11.3,34.7,2.2,17.0,29.5,2.4,2022-07-08T06:30:00+0200,08.07.2022 06:30:00
2022-07-09T01:00:00+00:00,7.6,53.3,2.7,2.9,42.1,2.9,5.5,38.7,2.6,2022-07-09T03:00:00+0200,09.07.2022 03:00:00
2022-07-08T07:00:00+00:00,16.3,42.5,4.1,3.4,39.5,4.1,17.4,30.3,3.9,2022-07-08T09:00:00+0200,08.07.2022 09:00:00
2022-07-08T14:00:00+00:00,3.6,97.6,3.0,3.1,94.4,2.6,5.4,87.2,2.7,2022-07-08T16:00:00+0200,08.07.2022 16:00:00
2022-07-08T20:00:00+00:00,15.1,82.8,2.7,13.6,78.0,3.6,18.7,67.6,2.8,2022-07-08T22:00:00+0200,08.07.2022 22:00:00
2022-07-09T13:30:00+00:00,11.3,110.7,2.8,7.5,109.9,2.9,6.9,105.7,2.5,2022-07-09T15:30:00+0200,09.07.2022 15:30:00
2022-07-11T20:00:00+00:00,12.4,89.6,2.2,7.6,87.2,2.9,10.5,82.0,2.1,2022-07-11T22:00:00+0200,11.07.2022 22:00:00
2022-07-11T20:30:00+00:00,12.8,84.2,2.1,6.9,79.4,2.5,10.9,67.6,2.2,2022-07-11T22:30:00+0200,11.07.2022 22:30:00
2022-07-11T23:00:00+00:00,14.2,51.5,2.1,6.9,45.3,2.2,6.5,44.5,3.0,2022-07-12T01:00:00+0200,12.07.2022 01:00:00
2022-07-10T23:00:00+00:00,19.5,54.5,1.8,8.0,41.3,1.9,17.4,30.1,1.6,2022-07-11T01:00:00+0200,11.07.2022 01:00:00
2022-07-11T02:30:00+00:00,18.5,31.9,3.1,6.9,26.7,3.5,16.6,18.2,2.7,2022-07-11T04:30:00+0200,11.07.2022 04:30:00
2022-07-11T04:30:00+00:00,20.7,18.6,3.3,11.9,14.0,3.7,23.7,10.4,3.2,2022-07-11T06:30:00+0200,11.07.2022 06:30:00
2022-07-14T02:00:00+00:00,19.7,44.1,1.8,13.0,36.9,1.9,9.6,35.9,1.7,2022-07-14T04:00:00+0200,14.07.2022 04:00:00
2022-07-14T03:30:00+00:00,22.2,43.5,2.4,13.6,38.7,2.4,11.3,36.9,2.2,2022-07-14T05:30:00+0200,14.07.2022 05:30:00
