timestamp,a2hard_no2,a2hard_o3,a2hard_pm25,feldbergstr2_no2,feldbergstr2_o3,feldbergstr2_pm25,stjohann2_no2,stjohann2_o3,stjohann2_pm25,timestamp_text,anfangszeit
2023-05-21T12:30:00+00:00,,,,,,,5.2,86.2,17.9,2023-05-21T14:30:00+0200,21.05.2023 14:30:00
2023-05-24T11:00:00+00:00,,,,,,,29.6,16.8,7.5,2023-05-24T13:00:00+0200,24.05.2023 13:00:00
2023-05-21T14:00:00+00:00,,,,,,,24.5,78.2,14.9,2023-05-21T16:00:00+0200,21.05.2023 16:00:00
2023-05-23T09:30:00+00:00,,,,,,,11.7,61.8,38.4,2023-05-23T11:30:00+0200,23.05.2023 11:30:00
2023-05-23T15:30:00+00:00,,,,32.7,79.2,12.9,21.6,84.8,12.4,2023-05-23T17:30:00+0200,23.05.2023 17:30:00
2023-05-23T05:30:00+00:00,,,,,,,29.1,20.3,22.0,2023-05-23T07:30:00+0200,23.05.2023 07:30:00
2023-05-23T08:30:00+00:00,,,,,,,11.1,53.5,34.1,2023-05-23T10:30:00+0200,23.05.2023 10:30:00
2023-05-24T02:00:00+00:00,0.0,51.3,11.7,0.0,59.1,9.8,5.5,49.1,9.1,2023-05-24T04:00:00+0200,24.05.2023 04:00:00
2023-05-27T11:00:00+00:00,,,,30.8,69.2,9.1,4.8,84.2,8.2,2023-05-27T13:00:00+0200,27.05.2023 13:00:00
2023-05-28T22:00:00+00:00,14.5,57.9,6.2,36.9,49.7,8.7,34.8,39.1,7.3,2023-05-29T00:00:00+0200,29.05.2023 00:00:00
2023-05-28T23:30:00+00:00,18.5,42.9,7.8,32.3,40.7,8.8,31.0,31.1,7.5,2023-05-29T01:30:00+0200,29.05.2023 01:30:00
2023-05-27T03:00:00+00:00,11.9,49.9,7.6,1.1,64.4,7.4,9.6,44.9,6.9,2023-05-27T05:00:00+0200,27.05.2023 05:00:00
2023-05-28T03:00:00+00:00,2.1,41.1,9.0,3.4,44.7,8.7,17.0,32.7,7.7,2023-05-28T05:00:00+0200,28.05.2023 05:00:00
2023-05-31T08:00:00+00:00,,,,,,,5.7,48.5,4.0,2023-05-31T10:00:00+0200,31.05.2023 10:00:00
2023-05-31T12:30:00+00:00,,,,35.2,84.0,5.3,7.3,95.8,4.3,2023-05-31T14:30:00+0200,31.05.2023 14:30:00
2023-05-31T15:00:00+00:00,,,,39.4,76.2,4.7,13.0,88.2,4.3,2023-05-31T17:00:00+0200,31.05.2023 17:00:00
2023-05-31T18:00:00+00:00,16.1,95.2,3.7,10.7,98.8,4.3,7.6,95.2,4.1,2023-05-31T20:00:00+0200,31.05.2023 20:00:00
2023-05-29T11:00:00+00:00,,,,,,,15.1,74.2,6.7,2023-05-29T13:00:00+0200,29.05.2023 13:00:00
2023-05-26T03:00:00+00:00,0.2,43.7,8.6,1.9,61.4,9.6,8.8,41.1,9.0,2023-05-26T05:00:00+0200,26.05.2023 05:00:00
2023-05-27T17:00:00+00:00,,,,39.2,82.8,9.2,20.3,89.2,10.4,2023-05-27T19:00:00+0200,27.05.2023 19:00:00
2023-05-27T18:00:00+00:00,6.5,97.4,6.7,34.6,88.0,9.5,13.8,91.8,9.9,2023-05-27T20:00:00+0200,27.05.2023 20:00:00
2023-05-27T19:30:00+00:00,,,,93.7,65.6,12.0,19.9,68.6,9.8,2023-05-27T21:30:00+0200,27.05.2023 21:30:00
2023-05-27T21:30:00+00:00,,,,36.7,47.5,9.9,27.7,43.7,8.6,2023-05-27T23:30:00+0200,27.05.2023 23:30:00
2023-05-28T06:00:00+00:00,,,,1.1,47.5,10.6,2.5,40.5,9.9,2023-05-28T08:00:00+0200,28.05.2023 08:00:00
2023-05-28T07:30:00+00:00,,,,,,,0.2,57.3,8.0,2023-05-28T09:30:00+0200,28.05.2023 09:30:00
2023-05-29T07:00:00+00:00,,,,9.2,47.9,11.6,1.3,42.5,10.2,2023-05-29T09:00:00+0200,29.05.2023 09:00:00
2023-05-29T08:00:00+00:00,,,,,,,9.6,34.9,9.5,2023-05-29T10:00:00+0200,29.05.2023 10:00:00
2023-05-29T13:00:00+00:00,,,,,,,10.1,94.8,5.7,2023-05-29T15:00:00+0200,29.05.2023 15:00:00
2023-05-29T14:30:00+00:00,,,,,,,10.5,87.8,6.1,2023-05-29T16:30:00+0200,29.05.2023 16:30:00
2023-05-29T20:00:00+00:00,12.8,87.8,5.0,,,,18.4,80.2,4.9,2023-05-29T22:00:00+0200,29.05.2023 22:00:00
2023-05-29T23:00:00+00:00,10.9,55.1,5.8,32.1,42.1,7.2,33.8,27.7,6.3,2023-05-30T01:00:00+0200,30.05.2023 01:00:00
2023-06-01T08:30:00+00:00,,,,,,,7.3,57.1,4.7,2023-06-01T10:30:00+0200,01.06.2023 10:30:00
2023-06-01T09:00:00+00:00,,,,,,,9.8,62.4,4.9,2023-06-01T11:00:00+0200,01.06.2023 11:00:00
2023-06-01T19:30:00+00:00,,,,,,,5.9,100.9,6.0,2023-06-01T21:30:00+0200,01.06.2023 21:30:00
2023-06-02T00:30:00+00:00,0.2,64.0,8.1,5.5,81.0,5.3,10.1,62.0,4.9,2023-06-02T02:30:00+0200,02.06.2023 02:30:00
2023-06-02T23:00:00+00:00,24.3,54.7,7.1,5.7,72.2,6.3,5.4,56.1,5.8,2023-06-03T01:00:00+0200,03.06.2023 01:00:00
2023-06-04T16:30:00+00:00,,,,23.7,76.8,6.8,17.2,74.2,6.1,2023-06-04T18:30:00+0200,04.06.2023 18:30:00
2023-06-04T01:30:00+00:00,3.4,41.5,8.4,6.7,56.3,9.3,9.0,41.1,8.3,2023-06-04T03:30:00+0200,04.06.2023 03:30:00
2023-06-06T00:00:00+00:00,16.1,48.1,7.6,16.4,56.3,6.4,10.7,47.5,5.7,2023-06-06T02:00:00+0200,06.06.2023 02:00:00
2023-06-06T10:00:00+00:00,,,,14.0,77.6,4.9,1.1,80.4,4.2,2023-06-06T12:00:00+0200,06.06.2023 12:00:00
2023-06-06T11:00:00+00:00,,,,32.9,80.0,5.4,0.0,84.2,4.6,2023-06-06T13:00:00+0200,06.06.2023 13:00:00
2023-06-04T16:00:00+00:00,,,,23.3,79.6,7.1,14.2,75.0,6.8,2023-06-04T18:00:00+0200,04.06.2023 18:00:00
2023-06-06T05:30:00+00:00,,,,63.9,43.3,10.7,41.1,28.1,10.2,2023-06-06T07:30:00+0200,06.06.2023 07:30:00
2023-06-05T04:00:00+00:00,0.0,23.7,9.7,42.6,23.7,9.2,22.8,29.1,6.6,2023-06-05T06:00:00+0200,05.06.2023 06:00:00
2023-06-05T09:00:00+00:00,,,,,,,23.7,27.5,7.2,2023-06-05T11:00:00+0200,05.06.2023 11:00:00
2023-06-05T08:00:00+00:00,,,,,,,33.5,17.6,7.4,2023-06-05T10:00:00+0200,05.06.2023 10:00:00
2023-06-05T15:00:00+00:00,,,,,,,13.2,91.0,5.4,2023-06-05T17:00:00+0200,05.06.2023 17:00:00
2023-06-06T11:30:00+00:00,,,,30.6,73.4,5.5,6.5,83.8,4.7,2023-06-06T13:30:00+0200,06.06.2023 13:30:00
2023-06-07T10:00:00+00:00,,,,11.5,83.0,5.3,3.4,77.0,4.3,2023-06-07T12:00:00+0200,07.06.2023 12:00:00
2023-06-07T16:00:00+00:00,,,,,,,21.4,83.8,4.8,2023-06-07T18:00:00+0200,07.06.2023 18:00:00
2023-06-07T17:30:00+00:00,,,,,,,16.3,87.8,5.0,2023-06-07T19:30:00+0200,07.06.2023 19:30:00
2023-06-07T19:00:00+00:00,,,5.2,73.2,58.3,7.2,27.3,72.8,5.3,2023-06-07T21:00:00+0200,07.06.2023 21:00:00
2023-06-08T00:00:00+00:00,11.7,52.3,7.3,12.0,65.0,6.3,21.0,41.7,7.9,2023-06-08T02:00:00+0200,08.06.2023 02:00:00
2023-06-07T22:30:00+00:00,32.5,46.7,6.5,34.6,50.1,6.4,29.4,40.9,5.3,2023-06-08T00:30:00+0200,08.06.2023 00:30:00
2023-06-07T02:00:00+00:00,9.9,43.1,6.6,12.4,51.1,7.5,31.4,17.4,7.5,2023-06-07T04:00:00+0200,07.06.2023 04:00:00
2023-06-05T00:00:00+00:00,,,,13.0,21.3,9.6,20.1,34.3,7.8,2023-06-05T02:00:00+0200,05.06.2023 02:00:00
2023-06-08T02:00:00+00:00,0.2,55.1,7.6,3.1,57.1,7.5,14.0,45.9,6.2,2023-06-08T04:00:00+0200,08.06.2023 04:00:00
2023-06-08T06:00:00+00:00,,,,,,,57.6,41.9,12.2,2023-06-08T08:00:00+0200,08.06.2023 08:00:00
2023-06-08T07:00:00+00:00,,,,,,,54.7,38.5,12.5,2023-06-08T09:00:00+0200,08.06.2023 09:00:00
2022-11-04T10:30:00+00:00,65.4,51.5,8.7,62.7,43.7,4.6,33.8,8.6,3.5,2022-11-04T11:30:00+0100,04.11.2022 11:30:00
2022-11-11T04:30:00+00:00,12.8,6.2,9.4,12.8,7.6,11.8,32.7,15.8,8.4,2022-11-11T05:30:00+0100,11.11.2022 05:30:00
2022-11-10T08:30:00+00:00,31.4,20.1,7.9,58.7,41.3,10.7,55.8,35.3,10.2,2022-11-10T09:30:00+0100,10.11.2022 09:30:00
2022-11-10T16:00:00+00:00,18.5,40.1,1.4,82.8,52.3,3.6,46.1,17.6,1.9,2022-11-10T17:00:00+0100,10.11.2022 17:00:00
2022-11-10T18:00:00+00:00,57.6,43.3,4.8,99.2,54.5,6.5,88.3,43.7,5.0,2022-11-10T19:00:00+0100,10.11.2022 19:00:00
2022-11-09T01:00:00+00:00,17.0,20.1,7.4,19.9,9.6,8.0,26.8,5.4,5.9,2022-11-09T02:00:00+0100,09.11.2022 02:00:00
2022-11-09T02:30:00+00:00,18.5,13.2,7.1,16.3,11.8,6.5,29.4,17.4,6.5,2022-11-09T03:30:00+0100,09.11.2022 03:30:00
2022-11-05T02:30:00+00:00,1.3,29.1,1.2,3.8,38.5,1.6,2.5,40.3,1.0,2022-11-05T03:30:00+0100,05.11.2022 03:30:00
2022-11-06T02:30:00+00:00,14.0,6.8,12.7,19.3,14.6,11.8,31.7,20.5,13.2,2022-11-06T03:30:00+0100,06.11.2022 03:30:00
2022-11-06T05:00:00+00:00,1.0,26.1,14.1,9.2,13.4,12.5,25.6,19.6,13.1,2022-11-06T06:00:00+0100,06.11.2022 06:00:00
2022-11-05T05:30:00+00:00,25.2,19.8,1.1,17.8,19.4,3.2,7.8,27.9,2.9,2022-11-05T06:30:00+0100,05.11.2022 06:30:00
2022-11-05T06:00:00+00:00,38.2,22.9,2.1,28.9,21.5,5.8,9.8,22.3,4.9,2022-11-05T07:00:00+0100,05.11.2022 07:00:00
2022-11-05T12:00:00+00:00,38.4,28.1,4.7,33.8,34.7,7.5,1.1,46.1,4.6,2022-11-05T13:00:00+0100,05.11.2022 13:00:00
2022-11-05T17:00:00+00:00,61.6,59.1,4.3,101.5,64.4,6.9,34.8,18.4,5.0,2022-11-05T18:00:00+0100,05.11.2022 18:00:00
2022-11-05T19:00:00+00:00,27.5,7.6,8.1,77.4,40.9,14.7,71.9,39.9,9.4,2022-11-05T20:00:00+0100,05.11.2022 20:00:00
2022-11-05T23:30:00+00:00,30.0,24.5,14.8,38.4,21.1,15.5,41.9,22.7,11.9,2022-11-06T00:30:00+0100,06.11.2022 00:30:00
2022-11-06T06:00:00+00:00,1.1,27.7,11.7,3.4,19.6,12.4,26.4,21.7,12.7,2022-11-06T07:00:00+0100,06.11.2022 07:00:00
2022-11-07T02:30:00+00:00,8.8,11.6,11.4,27.2,16.6,11.0,31.2,19.9,11.2,2022-11-07T03:30:00+0100,07.11.2022 03:30:00
2022-11-06T12:30:00+00:00,19.7,30.5,7.6,13.0,22.9,6.7,10.3,23.1,6.0,2022-11-06T13:30:00+0100,06.11.2022 13:30:00
2022-11-06T13:30:00+00:00,26.2,24.7,7.0,31.2,17.0,7.0,13.6,19.4,5.1,2022-11-06T14:30:00+0100,06.11.2022 14:30:00
2022-11-06T18:00:00+00:00,27.5,24.9,8.0,48.0,27.9,10.9,34.6,25.9,6.9,2022-11-06T19:00:00+0100,06.11.2022 19:00:00
2022-11-07T01:00:00+00:00,18.4,7.4,12.5,23.5,14.2,8.8,27.0,21.9,9.0,2022-11-07T02:00:00+0100,07.11.2022 02:00:00
2022-11-08T00:00:00+00:00,11.1,27.7,7.0,5.7,22.7,6.4,34.4,31.5,6.5,2022-11-08T01:00:00+0100,08.11.2022 01:00:00
2022-11-07T08:00:00+00:00,32.7,24.1,14.8,48.6,33.1,7.7,38.8,26.1,9.2,2022-11-07T09:00:00+0100,07.11.2022 09:00:00
2022-11-07T12:30:00+00:00,48.0,33.1,2.9,48.6,41.1,3.2,0.8,51.7,1.4,2022-11-07T13:30:00+0100,07.11.2022 13:30:00
2022-11-07T14:30:00+00:00,73.2,41.1,1.4,41.7,45.3,2.0,18.4,62.8,1.0,2022-11-07T15:30:00+0100,07.11.2022 15:30:00
2022-11-07T18:00:00+00:00,81.5,66.4,2.9,110.1,65.8,9.0,111.7,53.1,5.6,2022-11-07T19:00:00+0100,07.11.2022 19:00:00
2022-11-07T19:30:00+00:00,31.7,12.0,4.7,69.8,48.5,8.6,81.8,46.3,5.3,2022-11-07T20:30:00+0100,07.11.2022 20:30:00
2022-11-07T23:00:00+00:00,4.4,30.5,6.7,14.9,14.0,7.7,40.5,30.5,7.5,2022-11-08T00:00:00+0100,08.11.2022 00:00:00
2022-11-08T04:00:00+00:00,13.6,25.1,6.7,0.8,28.7,5.6,24.3,7.0,5.3,2022-11-08T05:00:00+0100,08.11.2022 05:00:00
2022-11-08T18:30:00+00:00,50.1,15.2,6.7,53.5,41.5,8.4,56.4,39.1,7.4,2022-11-08T19:30:00+0100,08.11.2022 19:30:00
2022-11-10T04:00:00+00:00,2.1,23.5,2.8,9.2,29.3,3.2,6.7,25.3,2.7,2022-11-10T05:00:00+0100,10.11.2022 05:00:00
2022-11-09T11:30:00+00:00,16.1,29.9,8.6,12.0,26.3,6.4,27.9,15.4,5.8,2022-11-09T12:30:00+0100,09.11.2022 12:30:00
2022-11-09T15:00:00+00:00,31.0,42.3,6.9,35.4,20.5,6.9,22.9,11.2,5.4,2022-11-09T16:00:00+0100,09.11.2022 16:00:00
2022-11-09T15:30:00+00:00,49.3,30.1,8.3,33.5,18.4,7.0,20.7,11.2,5.6,2022-11-09T16:30:00+0100,09.11.2022 16:30:00
2022-11-11T03:00:00+00:00,15.7,6.4,9.3,10.3,4.4,4.7,23.1,14.2,5.9,2022-11-11T04:00:00+0100,11.11.2022 04:00:00
2022-11-15T06:00:00+00:00,75.5,47.1,10.2,67.3,30.5,9.5,59.3,24.3,8.8,2022-11-15T07:00:00+0100,15.11.2022 07:00:00
2022-11-15T10:30:00+00:00,18.4,17.8,12.7,26.0,14.4,10.9,9.0,16.2,9.4,2022-11-15T11:30:00+0100,15.11.2022 11:30:00
2022-11-15T19:00:00+00:00,31.9,20.9,6.9,35.4,25.3,8.2,18.4,15.6,7.1,2022-11-15T20:00:00+0100,15.11.2022 20:00:00
2022-11-15T19:30:00+00:00,18.2,17.2,7.2,29.6,7.6,8.5,34.6,21.9,7.8,2022-11-15T20:30:00+0100,15.11.2022 20:30:00
2022-11-15T02:00:00+00:00,33.1,20.7,7.4,33.3,27.1,6.2,37.7,29.3,5.4,2022-11-15T03:00:00+0100,15.11.2022 03:00:00
2022-11-15T03:00:00+00:00,33.1,27.9,8.3,29.1,21.7,6.0,39.0,28.9,5.7,2022-11-15T04:00:00+0100,15.11.2022 04:00:00
2022-11-15T03:30:00+00:00,30.2,7.4,7.7,33.5,27.1,6.4,39.4,27.7,5.7,2022-11-15T04:30:00+0100,15.11.2022 04:30:00
2022-11-15T04:00:00+00:00,33.8,25.9,7.6,31.4,24.1,6.1,37.9,27.7,5.9,2022-11-15T05:00:00+0100,15.11.2022 05:00:00
2022-11-16T10:00:00+00:00,34.0,21.5,7.5,44.6,34.5,5.5,14.3,31.7,3.3,2022-11-16T11:00:00+0100,16.11.2022 11:00:00
2022-11-16T14:30:00+00:00,21.6,41.3,1.4,59.1,40.5,4.1,72.5,51.7,2.2,2022-11-16T15:30:00+0100,16.11.2022 15:30:00
2022-11-16T13:00:00+00:00,14.2,37.5,1.4,16.1,44.3,2.3,10.9,47.1,1.3,2022-11-16T14:00:00+0100,16.11.2022 14:00:00
2022-11-16T22:00:00+00:00,26.2,14.0,6.0,26.6,12.6,6.7,46.9,34.3,6.1,2022-11-16T23:00:00+0100,16.11.2022 23:00:00
2023-02-09T23:30:00+00:00,14.5,16.4,38.0,43.6,34.1,39.4,64.3,35.3,39.9,2023-02-10T00:30:00+0100,10.02.2023 00:30:00
2022-11-04T17:30:00+00:00,62.9,47.9,1.9,88.9,59.3,7.7,24.9,17.2,2.5,2022-11-04T18:30:00+0100,04.11.2022 18:30:00
2022-11-04T19:30:00+00:00,49.1,27.3,5.9,41.1,33.1,14.7,6.1,43.7,2.3,2022-11-04T20:30:00+0100,04.11.2022 20:30:00
2022-11-04T22:00:00+00:00,37.5,29.5,1.0,,,,3.8,41.1,1.6,2022-11-04T23:00:00+0100,04.11.2022 23:00:00
2022-11-04T22:30:00+00:00,25.1,28.7,0.9,,,,3.8,42.3,1.2,2022-11-04T23:30:00+0100,04.11.2022 23:30:00
2022-11-17T05:00:00+00:00,8.8,31.3,2.0,29.1,36.5,0.8,29.4,33.3,0.6,2022-11-17T06:00:00+0100,17.11.2022 06:00:00
2022-11-17T09:30:00+00:00,9.6,64.2,1.8,36.7,39.1,5.3,3.6,59.1,1.6,2022-11-17T10:30:00+0100,17.11.2022 10:30:00
2022-11-17T16:30:00+00:00,67.3,53.5,2.4,126.4,66.0,6.0,90.6,51.5,2.5,2022-11-17T17:30:00+0100,17.11.2022 17:30:00
2022-11-18T03:00:00+00:00,3.4,72.0,0.6,1.7,59.1,0.5,7.6,62.4,0.5,2022-11-18T04:00:00+0100,18.11.2022 04:00:00
2022-11-19T01:00:00+00:00,1.0,24.9,1.4,6.7,41.9,1.7,4.8,45.5,1.2,2022-11-19T02:00:00+0100,19.11.2022 02:00:00
2023-02-14T17:30:00+00:00,69.2,54.9,47.0,67.3,39.1,48.3,64.1,34.7,44.1,2023-02-14T18:30:00+0100,14.02.2023 18:30:00
2023-02-14T18:00:00+00:00,71.9,53.5,47.6,59.3,37.1,50.7,60.8,35.1,46.1,2023-02-14T19:00:00+0100,14.02.2023 19:00:00
2023-02-15T03:30:00+00:00,16.1,9.8,31.7,16.4,8.6,32.9,30.0,23.1,34.9,2023-02-15T04:30:00+0100,15.02.2023 04:30:00
2023-02-15T00:00:00+00:00,18.9,6.2,37.2,38.1,24.9,43.3,38.6,23.5,40.0,2023-02-15T01:00:00+0100,15.02.2023 01:00:00
2023-02-12T17:00:00+00:00,80.1,64.0,19.9,49.3,42.9,21.5,39.6,19.4,20.1,2023-02-12T18:00:00+0100,12.02.2023 18:00:00
2023-02-13T00:30:00+00:00,18.7,10.8,25.9,40.5,27.7,27.0,65.2,29.7,26.5,2023-02-13T01:30:00+0100,13.02.2023 01:30:00
2023-02-15T06:30:00+00:00,49.3,38.3,29.2,30.0,21.3,26.8,37.3,22.3,26.8,2023-02-15T07:30:00+0100,15.02.2023 07:30:00
2023-02-15T07:00:00+00:00,43.4,35.7,29.4,33.5,22.9,27.8,39.6,23.9,27.9,2023-02-15T08:00:00+0100,15.02.2023 08:00:00
2023-02-16T03:30:00+00:00,9.4,18.4,34.0,27.2,22.5,34.2,33.5,25.9,33.4,2023-02-16T04:30:00+0100,16.02.2023 04:30:00
2023-02-16T04:00:00+00:00,10.3,18.2,34.5,25.4,23.1,32.7,31.0,25.5,32.0,2023-02-16T05:00:00+0100,16.02.2023 05:00:00
2023-02-16T02:30:00+00:00,17.2,14.2,35.7,30.2,24.1,36.0,36.0,26.1,35.4,2023-02-16T03:30:00+0100,16.02.2023 03:30:00
2023-02-16T07:00:00+00:00,23.7,12.2,35.1,27.0,23.1,35.2,33.5,25.3,35.8,2023-02-16T08:00:00+0100,16.02.2023 08:00:00
2023-02-16T07:30:00+00:00,10.7,20.3,35.9,30.4,26.1,35.2,30.2,25.3,35.4,2023-02-16T08:30:00+0100,16.02.2023 08:30:00
2023-02-16T11:00:00+00:00,11.9,27.9,30.4,32.3,25.3,31.8,14.3,24.5,29.6,2023-02-16T12:00:00+0100,16.02.2023 12:00:00
2023-02-16T11:30:00+00:00,8.4,36.7,29.2,36.9,25.3,30.9,11.5,24.9,28.5,2023-02-16T12:30:00+0100,16.02.2023 12:30:00
2023-02-16T12:00:00+00:00,23.1,35.7,25.8,25.1,20.3,29.0,5.7,32.9,26.3,2023-02-16T13:00:00+0100,16.02.2023 13:00:00
2023-02-16T15:30:00+00:00,66.5,44.7,9.5,10.5,74.6,5.8,5.2,78.8,5.6,2023-02-16T16:30:00+0100,16.02.2023 16:30:00
2023-02-20T10:30:00+00:00,44.0,29.7,6.7,48.2,30.1,8.5,34.4,11.4,7.3,2023-02-20T11:30:00+0100,20.02.2023 11:30:00
2023-02-20T11:30:00+00:00,18.2,42.5,5.0,22.9,43.3,5.1,3.8,54.5,4.5,2023-02-20T12:30:00+0100,20.02.2023 12:30:00
2023-02-20T14:00:00+00:00,48.6,38.3,2.9,70.0,47.1,3.9,28.5,35.3,3.3,2023-02-20T15:00:00+0100,20.02.2023 15:00:00
2023-02-20T19:30:00+00:00,113.4,68.6,6.7,103.8,48.1,10.3,101.7,45.5,8.1,2023-02-20T20:30:00+0100,20.02.2023 20:30:00
2023-02-20T21:30:00+00:00,36.9,10.4,7.5,83.4,40.3,9.6,89.7,42.3,9.2,2023-02-20T22:30:00+0100,20.02.2023 22:30:00
2023-02-20T22:30:00+00:00,35.8,15.8,8.3,64.4,39.1,8.4,68.5,40.9,8.2,2023-02-20T23:30:00+0100,20.02.2023 23:30:00
2023-02-20T23:30:00+00:00,26.6,9.2,8.4,65.8,37.3,10.0,64.1,39.1,8.9,2023-02-21T00:30:00+0100,21.02.2023 00:30:00
2023-02-21T09:00:00+00:00,37.1,12.8,10.3,18.9,16.0,11.3,47.6,34.1,10.0,2023-02-21T10:00:00+0100,21.02.2023 10:00:00
2023-02-21T13:30:00+00:00,21.0,45.1,10.5,12.2,46.9,10.3,5.5,51.5,8.6,2023-02-21T14:30:00+0100,21.02.2023 14:30:00
2023-02-21T22:00:00+00:00,27.7,10.2,14.2,45.1,35.3,15.5,78.6,39.7,14.7,2023-02-21T23:00:00+0100,21.02.2023 23:00:00
2023-02-22T02:30:00+00:00,8.0,18.2,16.3,27.9,13.8,16.4,55.5,29.7,15.1,2023-02-22T03:30:00+0100,22.02.2023 03:30:00
2023-02-22T03:30:00+00:00,15.9,16.6,16.2,13.6,13.0,15.9,46.7,28.7,15.5,2023-02-22T04:30:00+0100,22.02.2023 04:30:00
2023-02-22T04:00:00+00:00,0.8,22.7,15.8,14.7,12.4,15.8,50.7,27.1,15.6,2023-02-22T05:00:00+0100,22.02.2023 05:00:00
2023-02-22T05:00:00+00:00,10.7,17.8,15.6,16.8,9.0,14.9,57.4,28.7,15.2,2023-02-22T06:00:00+0100,22.02.2023 06:00:00
2023-02-22T16:30:00+00:00,43.4,29.9,22.2,16.4,41.1,25.4,13.8,40.3,23.8,2023-02-22T17:30:00+0100,22.02.2023 17:30:00
2023-02-23T03:00:00+00:00,2.7,20.9,37.7,0.6,24.7,38.0,14.9,12.2,37.7,2023-02-23T04:00:00+0100,23.02.2023 04:00:00
2023-02-23T08:00:00+00:00,25.6,20.1,31.8,16.6,12.4,29.6,27.9,19.0,30.4,2023-02-23T09:00:00+0100,23.02.2023 09:00:00
2023-02-24T01:30:00+00:00,12.0,7.2,13.6,16.1,6.2,15.9,40.0,24.5,16.6,2023-02-24T02:30:00+0100,24.02.2023 02:30:00
2023-02-24T03:00:00+00:00,8.2,10.4,11.8,15.3,4.8,15.8,38.4,21.9,15.2,2023-02-24T04:00:00+0100,24.02.2023 04:00:00
2023-02-24T13:00:00+00:00,33.3,26.1,16.0,2.7,41.5,16.5,0.0,41.9,14.7,2023-02-24T14:00:00+0100,24.02.2023 14:00:00
2023-02-24T09:30:00+00:00,21.0,10.2,24.9,9.6,21.3,24.8,14.9,8.0,24.4,2023-02-24T10:30:00+0100,24.02.2023 10:30:00
2023-02-24T15:30:00+00:00,35.2,60.8,15.5,41.3,30.7,15.7,28.1,25.3,14.3,2023-02-24T16:30:00+0100,24.02.2023 16:30:00
2023-02-24T23:00:00+00:00,9.9,54.9,10.0,4.0,48.5,12.0,10.7,39.5,11.8,2023-02-25T00:00:00+0100,25.02.2023 00:00:00
2023-02-24T06:00:00+00:00,28.7,19.8,26.7,24.5,14.6,27.2,38.8,21.9,25.2,2023-02-24T07:00:00+0100,24.02.2023 07:00:00
2023-02-25T01:30:00+00:00,5.9,56.5,10.8,4.2,59.5,11.6,2.3,52.9,11.1,2023-02-25T02:30:00+0100,25.02.2023 02:30:00
2023-03-02T04:00:00+00:00,15.1,17.4,39.0,4.0,31.3,45.9,0.0,32.7,43.7,2023-03-02T05:00:00+0100,02.03.2023 05:00:00
2023-03-02T07:30:00+00:00,76.3,53.3,37.0,32.3,18.4,41.4,20.8,10.0,40.4,2023-03-02T08:30:00+0100,02.03.2023 08:30:00
2023-02-25T13:00:00+00:00,37.9,41.5,3.4,31.6,40.5,4.0,4.6,64.4,3.3,2023-02-25T14:00:00+0100,25.02.2023 14:00:00
2023-02-25T13:30:00+00:00,19.9,58.1,2.8,22.8,54.1,3.5,5.0,64.0,2.9,2023-02-25T14:30:00+0100,25.02.2023 14:30:00
2023-02-25T18:00:00+00:00,18.2,51.5,2.6,54.3,38.7,11.9,19.5,42.5,4.1,2023-02-25T19:00:00+0100,25.02.2023 19:00:00
2023-02-25T19:00:00+00:00,11.7,52.5,2.6,45.7,32.3,15.3,30.2,26.9,13.4,2023-02-25T20:00:00+0100,25.02.2023 20:00:00
2023-02-25T23:30:00+00:00,30.4,33.1,11.9,12.4,51.5,5.0,11.7,51.1,4.4,2023-02-26T00:30:00+0100,26.02.2023 00:30:00
2023-02-27T00:00:00+00:00,0.6,73.0,2.3,0.0,71.4,2.8,3.6,64.8,2.1,2023-02-27T01:00:00+0100,27.02.2023 01:00:00
2023-02-27T18:00:00+00:00,27.0,47.3,5.4,26.6,40.1,7.2,29.4,34.1,6.6,2023-02-27T19:00:00+0100,27.02.2023 19:00:00
2023-02-28T17:30:00+00:00,24.1,30.3,19.8,29.4,27.9,21.0,27.5,20.9,20.1,2023-02-28T18:30:00+0100,28.02.2023 18:30:00
2023-02-28T12:30:00+00:00,19.7,35.5,12.6,39.0,24.5,14.9,11.5,29.3,13.3,2023-02-28T13:30:00+0100,28.02.2023 13:30:00
2023-02-28T16:00:00+00:00,38.2,36.9,18.0,29.1,32.7,19.0,25.1,25.3,18.3,2023-02-28T17:00:00+0100,28.02.2023 17:00:00
2023-02-28T23:00:00+00:00,63.7,38.7,28.7,52.0,31.3,34.7,50.3,30.3,35.2,2023-03-01T00:00:00+0100,01.03.2023 00:00:00
2023-03-09T06:30:00+00:00,125.3,85.4,2.8,57.9,49.1,2.4,17.0,55.5,2.0,2023-03-09T07:30:00+0100,09.03.2023 07:30:00
2023-03-09T07:00:00+00:00,109.4,81.6,2.6,43.2,50.5,2.3,23.5,48.9,1.9,2023-03-09T08:00:00+0100,09.03.2023 08:00:00
2023-03-09T11:00:00+00:00,56.4,40.7,2.5,64.3,54.7,3.6,22.9,54.1,2.5,2023-03-09T12:00:00+0100,09.03.2023 12:00:00
2023-03-09T12:30:00+00:00,35.4,57.9,2.4,13.2,67.6,2.7,0.0,65.8,2.3,2023-03-09T13:30:00+0100,09.03.2023 13:30:00
