anfangszeit,pm25,zeitstempel_text
2020-11-27T09:30:00+00:00,12.4,27.11.2020 10:30:00
2020-11-27T10:00:00+00:00,11.8,27.11.2020 11:00:00
2020-11-27T16:00:00+00:00,14.1,27.11.2020 17:00:00
2020-11-28T04:30:00+00:00,16.0,28.11.2020 05:30:00
2020-11-28T10:00:00+00:00,12.9,28.11.2020 11:00:00
2020-11-28T10:30:00+00:00,11.9,28.11.2020 11:30:00
2020-11-28T11:30:00+00:00,11.8,28.11.2020 12:30:00
2020-11-29T02:30:00+00:00,18.9,29.11.2020 03:30:00
2020-11-29T13:00:00+00:00,13.1,29.11.2020 14:00:00
2020-11-29T13:30:00+00:00,13.7,29.11.2020 14:30:00
2020-11-29T16:30:00+00:00,15.1,29.11.2020 17:30:00
2020-11-29T19:00:00+00:00,16.7,29.11.2020 20:00:00
2020-11-29T22:00:00+00:00,17.2,29.11.2020 23:00:00
2020-11-30T21:00:00+00:00,26.0,30.11.2020 22:00:00
2020-12-01T03:30:00+00:00,27.0,01.12.2020 04:30:00
2020-12-01T08:30:00+00:00,19.8,01.12.2020 09:30:00
2020-12-02T10:00:00+00:00,10.9,02.12.2020 11:00:00
2020-12-02T21:00:00+00:00,22.4,02.12.2020 22:00:00
2020-12-05T15:30:00+00:00,12.9,05.12.2020 16:30:00
2020-12-06T02:00:00+00:00,27.6,06.12.2020 03:00:00
2020-12-06T05:30:00+00:00,10.2,06.12.2020 06:30:00
2020-12-06T19:30:00+00:00,17.4,06.12.2020 20:30:00
2020-12-07T03:00:00+00:00,18.4,07.12.2020 04:00:00
2020-12-07T08:30:00+00:00,13.8,07.12.2020 09:30:00
2020-12-07T16:30:00+00:00,13.4,07.12.2020 17:30:00
2021-11-22T14:00:00+00:00,6.2,22.11.2021 15:00:00
2021-11-23T02:00:00+00:00,5.2,23.11.2021 03:00:00
2021-11-23T06:00:00+00:00,6.4,23.11.2021 07:00:00
2021-11-23T19:00:00+00:00,11.2,23.11.2021 20:00:00
2021-11-25T14:00:00+00:00,34.1,25.11.2021 15:00:00
2021-11-25T23:00:00+00:00,36.9,26.11.2021 00:00:00
2021-11-26T23:30:00+00:00,19.7,27.11.2021 00:30:00
2021-11-27T03:00:00+00:00,0.6,27.11.2021 04:00:00
2021-11-27T14:00:00+00:00,1.5,27.11.2021 15:00:00
2021-11-28T03:30:00+00:00,8.0,28.11.2021 04:30:00
2021-11-29T00:00:00+00:00,13.4,29.11.2021 01:00:00
2021-11-29T05:30:00+00:00,13.2,29.11.2021 06:30:00
2021-11-29T14:00:00+00:00,4.6,29.11.2021 15:00:00
2021-11-29T16:30:00+00:00,3.7,29.11.2021 17:30:00
2021-11-29T18:00:00+00:00,5.5,29.11.2021 19:00:00
2021-11-29T19:00:00+00:00,5.6,29.11.2021 20:00:00
2021-11-30T02:00:00+00:00,1.9,30.11.2021 03:00:00
2021-11-30T05:00:00+00:00,2.4,30.11.2021 06:00:00
2021-11-30T05:30:00+00:00,2.6,30.11.2021 06:30:00
2021-11-30T20:00:00+00:00,8.6,30.11.2021 21:00:00
2021-12-01T01:00:00+00:00,0.6,01.12.2021 02:00:00
2021-12-01T03:30:00+00:00,0.4,01.12.2021 04:30:00
2021-12-01T05:00:00+00:00,0.2,01.12.2021 06:00:00
2021-12-01T15:30:00+00:00,0.6,01.12.2021 16:30:00
2021-12-02T02:30:00+00:00,0.4,02.12.2021 03:30:00
2021-12-02T04:00:00+00:00,0.7,02.12.2021 05:00:00
2021-12-02T06:00:00+00:00,0.5,02.12.2021 07:00:00
2021-12-02T11:00:00+00:00,2.3,02.12.2021 12:00:00
2021-12-02T19:30:00+00:00,3.8,02.12.2021 20:30:00
2021-12-03T00:00:00+00:00,5.0,03.12.2021 01:00:00
2021-12-03T01:00:00+00:00,4.3,03.12.2021 02:00:00
2021-12-03T05:30:00+00:00,4.5,03.12.2021 06:30:00
2021-12-03T11:30:00+00:00,4.2,03.12.2021 12:30:00
2021-12-03T14:30:00+00:00,4.5,03.12.2021 15:30:00
2021-12-03T19:30:00+00:00,9.0,03.12.2021 20:30:00
2021-12-04T00:00:00+00:00,8.7,04.12.2021 01:00:00
2021-12-04T01:30:00+00:00,8.0,04.12.2021 02:30:00
2021-12-04T17:00:00+00:00,1.1,04.12.2021 18:00:00
2021-12-04T22:30:00+00:00,2.0,04.12.2021 23:30:00
2021-12-04T23:00:00+00:00,2.1,05.12.2021 00:00:00
2021-12-05T02:00:00+00:00,0.8,05.12.2021 03:00:00
2021-12-05T20:00:00+00:00,7.6,05.12.2021 21:00:00
2021-12-05T22:00:00+00:00,16.5,05.12.2021 23:00:00
2021-12-05T23:00:00+00:00,16.8,06.12.2021 00:00:00
2021-12-06T13:30:00+00:00,2.9,06.12.2021 14:30:00
2021-12-09T23:00:00+00:00,9.4,10.12.2021 00:00:00
2021-12-10T11:00:00+00:00,5.2,10.12.2021 12:00:00
2021-12-10T22:30:00+00:00,2.7,10.12.2021 23:30:00
2021-12-11T05:30:00+00:00,1.0,11.12.2021 06:30:00
2021-12-11T22:30:00+00:00,6.0,11.12.2021 23:30:00
2021-12-12T03:30:00+00:00,5.7,12.12.2021 04:30:00
2021-12-12T06:00:00+00:00,5.3,12.12.2021 07:00:00
2021-12-12T07:30:00+00:00,14.1,12.12.2021 08:30:00
2021-12-12T10:00:00+00:00,11.0,12.12.2021 11:00:00
2021-12-12T20:30:00+00:00,15.9,12.12.2021 21:30:00
2021-12-12T21:00:00+00:00,15.9,12.12.2021 22:00:00
2021-12-12T22:30:00+00:00,14.7,12.12.2021 23:30:00
2021-12-16T07:00:00+00:00,6.7,16.12.2021 08:00:00
2021-12-16T13:00:00+00:00,1.8,16.12.2021 14:00:00
2021-12-16T16:30:00+00:00,5.0,16.12.2021 17:30:00
2021-12-18T22:00:00+00:00,25.4,18.12.2021 23:00:00
2021-12-19T03:30:00+00:00,19.6,19.12.2021 04:30:00
2021-12-20T04:30:00+00:00,16.3,20.12.2021 05:30:00
2021-12-20T15:30:00+00:00,8.0,20.12.2021 16:30:00
2021-12-23T04:30:00+00:00,32.5,23.12.2021 05:30:00
2021-12-23T10:30:00+00:00,29.2,23.12.2021 11:30:00
2021-12-23T17:00:00+00:00,31.8,23.12.2021 18:00:00
2021-12-24T02:30:00+00:00,23.5,24.12.2021 03:30:00
2021-12-24T03:00:00+00:00,25.3,24.12.2021 04:00:00
2021-12-24T12:00:00+00:00,21.5,24.12.2021 13:00:00
2021-12-25T01:00:00+00:00,18.4,25.12.2021 02:00:00
2021-12-25T02:00:00+00:00,19.3,25.12.2021 03:00:00
2021-12-25T16:00:00+00:00,14.7,25.12.2021 17:00:00
2021-12-25T16:30:00+00:00,15.8,25.12.2021 17:30:00
2021-12-26T00:00:00+00:00,18.4,26.12.2021 01:00:00
2021-12-26T02:00:00+00:00,18.4,26.12.2021 03:00:00
2021-12-26T08:00:00+00:00,14.0,26.12.2021 09:00:00
2020-12-31T09:00:00+00:00,8.3,31.12.2020 10:00:00
2020-12-31T14:00:00+00:00,5.7,31.12.2020 15:00:00
2021-01-02T09:00:00+00:00,18.3,02.01.2021 10:00:00
2021-01-02T23:30:00+00:00,13.6,03.01.2021 00:30:00
2021-01-03T23:00:00+00:00,28.0,04.01.2021 00:00:00
2021-01-04T12:30:00+00:00,20.7,04.01.2021 13:30:00
2021-01-04T15:30:00+00:00,20.4,04.01.2021 16:30:00
2021-01-04T16:00:00+00:00,21.7,04.01.2021 17:00:00
2021-01-05T00:30:00+00:00,24.6,05.01.2021 01:30:00
2021-01-05T02:00:00+00:00,24.8,05.01.2021 03:00:00
2021-01-05T10:30:00+00:00,15.0,05.01.2021 11:30:00
2021-01-05T11:30:00+00:00,10.6,05.01.2021 12:30:00
2021-01-05T17:00:00+00:00,26.9,05.01.2021 18:00:00
2021-01-05T18:30:00+00:00,26.6,05.01.2021 19:30:00
2021-01-06T14:00:00+00:00,21.5,06.01.2021 15:00:00
2021-01-06T15:30:00+00:00,21.6,06.01.2021 16:30:00
2021-01-07T04:00:00+00:00,16.7,07.01.2021 05:00:00
2021-01-07T05:30:00+00:00,16.5,07.01.2021 06:30:00
2021-01-08T14:00:00+00:00,9.9,08.01.2021 15:00:00
2021-01-08T22:30:00+00:00,23.5,08.01.2021 23:30:00
2021-01-09T07:00:00+00:00,14.8,09.01.2021 08:00:00
2021-01-09T15:30:00+00:00,17.4,09.01.2021 16:30:00
2021-01-10T01:00:00+00:00,16.4,10.01.2021 02:00:00
2021-01-10T14:00:00+00:00,8.5,10.01.2021 15:00:00
2021-01-10T19:30:00+00:00,13.9,10.01.2021 20:30:00
2021-01-10T22:00:00+00:00,11.5,10.01.2021 23:00:00
2021-01-10T23:00:00+00:00,12.1,11.01.2021 00:00:00
2021-01-10T23:30:00+00:00,13.0,11.01.2021 00:30:00
2021-01-11T02:30:00+00:00,13.8,11.01.2021 03:30:00
2021-01-11T06:00:00+00:00,13.4,11.01.2021 07:00:00
2021-01-11T06:30:00+00:00,14.1,11.01.2021 07:30:00
2021-01-11T08:00:00+00:00,15.5,11.01.2021 09:00:00
2021-01-11T11:30:00+00:00,20.7,11.01.2021 12:30:00
2021-01-11T12:00:00+00:00,20.9,11.01.2021 13:00:00
2021-01-11T13:30:00+00:00,22.0,11.01.2021 14:30:00
2021-01-12T08:30:00+00:00,14.6,12.01.2021 09:30:00
2021-01-12T12:00:00+00:00,1.6,12.01.2021 13:00:00
2021-01-12T13:00:00+00:00,0.7,12.01.2021 14:00:00
2021-01-12T13:30:00+00:00,0.6,12.01.2021 14:30:00
2021-01-12T17:00:00+00:00,0.9,12.01.2021 18:00:00
2021-01-13T11:30:00+00:00,3.8,13.01.2021 12:30:00
2021-01-13T21:00:00+00:00,8.4,13.01.2021 22:00:00
2021-01-13T22:00:00+00:00,0.3,13.01.2021 23:00:00
2021-01-14T06:00:00+00:00,1.0,14.01.2021 07:00:00
2021-01-15T15:00:00+00:00,22.0,15.01.2021 16:00:00
2021-01-16T03:30:00+00:00,23.9,16.01.2021 04:30:00
2021-01-16T14:30:00+00:00,23.4,16.01.2021 15:30:00
2021-01-16T15:30:00+00:00,25.4,16.01.2021 16:30:00
2021-01-16T16:30:00+00:00,27.5,16.01.2021 17:30:00
2021-01-16T18:30:00+00:00,27.1,16.01.2021 19:30:00
2021-01-16T19:00:00+00:00,29.8,16.01.2021 20:00:00
2021-01-16T20:00:00+00:00,30.2,16.01.2021 21:00:00
2021-01-16T21:00:00+00:00,32.8,16.01.2021 22:00:00
2021-01-16T22:30:00+00:00,31.5,16.01.2021 23:30:00
2021-01-17T02:30:00+00:00,29.6,17.01.2021 03:30:00
2021-01-17T07:30:00+00:00,24.0,17.01.2021 08:30:00
2021-01-17T11:00:00+00:00,7.1,17.01.2021 12:00:00
2021-01-17T19:00:00+00:00,9.0,17.01.2021 20:00:00
2021-01-17T21:30:00+00:00,8.9,17.01.2021 22:30:00
2021-01-18T04:30:00+00:00,4.1,18.01.2021 05:30:00
2021-01-18T13:00:00+00:00,3.6,18.01.2021 14:00:00
2021-01-18T15:00:00+00:00,4.7,18.01.2021 16:00:00
2021-01-18T16:30:00+00:00,5.1,18.01.2021 17:30:00
2021-01-18T18:00:00+00:00,4.5,18.01.2021 19:00:00
2021-01-18T20:30:00+00:00,12.2,18.01.2021 21:30:00
2021-01-19T05:30:00+00:00,9.5,19.01.2021 06:30:00
2021-01-19T14:30:00+00:00,6.0,19.01.2021 15:30:00
2021-01-19T16:30:00+00:00,9.8,19.01.2021 17:30:00
2021-01-20T02:30:00+00:00,8.9,20.01.2021 03:30:00
2021-01-20T12:30:00+00:00,6.4,20.01.2021 13:30:00
2021-01-20T17:00:00+00:00,4.8,20.01.2021 18:00:00
2021-01-20T19:30:00+00:00,5.1,20.01.2021 20:30:00
2021-01-21T12:30:00+00:00,0.7,21.01.2021 13:30:00
2021-01-21T21:30:00+00:00,0.9,21.01.2021 22:30:00
2021-01-23T05:30:00+00:00,2.1,23.01.2021 06:30:00
2021-01-23T09:30:00+00:00,6.0,23.01.2021 10:30:00
2021-01-23T16:00:00+00:00,2.0,23.01.2021 17:00:00
2021-01-24T00:00:00+00:00,1.0,24.01.2021 01:00:00
2021-01-25T01:30:00+00:00,6.0,25.01.2021 02:30:00
2021-01-25T02:30:00+00:00,7.8,25.01.2021 03:30:00
2021-01-25T21:30:00+00:00,6.9,25.01.2021 22:30:00
2021-01-26T06:30:00+00:00,8.4,26.01.2021 07:30:00
2021-01-26T08:00:00+00:00,4.9,26.01.2021 09:00:00
2021-01-27T00:00:00+00:00,7.5,27.01.2021 01:00:00
2021-01-27T04:00:00+00:00,5.7,27.01.2021 05:00:00
2021-01-27T19:30:00+00:00,15.1,27.01.2021 20:30:00
2021-01-28T13:00:00+00:00,0.2,28.01.2021 14:00:00
2021-01-28T14:30:00+00:00,0.3,28.01.2021 15:30:00
2021-01-28T21:00:00+00:00,0.8,28.01.2021 22:00:00
2021-01-29T05:00:00+00:00,0.1,29.01.2021 06:00:00
2021-01-29T09:30:00+00:00,0.8,29.01.2021 10:30:00
2021-01-29T11:00:00+00:00,1.4,29.01.2021 12:00:00
2021-01-29T16:30:00+00:00,1.3,29.01.2021 17:30:00
2021-01-30T06:00:00+00:00,2.8,30.01.2021 07:00:00
2021-01-30T13:30:00+00:00,3.9,30.01.2021 14:30:00
2021-01-30T15:00:00+00:00,4.3,30.01.2021 16:00:00
2021-01-31T17:00:00+00:00,10.2,31.01.2021 18:00:00
2021-02-01T16:30:00+00:00,1.4,01.02.2021 17:30:00
2021-02-01T17:00:00+00:00,1.2,01.02.2021 18:00:00
2021-02-01T23:30:00+00:00,3.3,02.02.2021 00:30:00
2021-02-02T06:30:00+00:00,6.6,02.02.2021 07:30:00
2021-02-02T08:30:00+00:00,8.6,02.02.2021 09:30:00
2021-02-03T01:00:00+00:00,0.4,03.02.2021 02:00:00
2021-02-03T11:30:00+00:00,5.2,03.02.2021 12:30:00
2021-02-03T15:30:00+00:00,0.5,03.02.2021 16:30:00
2021-02-04T07:30:00+00:00,7.4,04.02.2021 08:30:00
2021-02-04T11:00:00+00:00,3.9,04.02.2021 12:00:00
2021-02-05T05:30:00+00:00,7.0,05.02.2021 06:30:00
2021-02-05T07:00:00+00:00,7.4,05.02.2021 08:00:00
2021-02-05T12:00:00+00:00,10.5,05.02.2021 13:00:00
2021-02-08T17:00:00+00:00,2.7,08.02.2021 18:00:00
2021-02-08T22:00:00+00:00,3.8,08.02.2021 23:00:00
2021-02-09T00:30:00+00:00,5.5,09.02.2021 01:30:00
2021-02-09T04:00:00+00:00,7.3,09.02.2021 05:00:00
2021-02-09T06:00:00+00:00,12.5,09.02.2021 07:00:00
2021-02-09T07:00:00+00:00,15.1,09.02.2021 08:00:00
2021-02-09T10:30:00+00:00,11.2,09.02.2021 11:30:00
2021-02-09T14:30:00+00:00,11.5,09.02.2021 15:30:00
2021-02-09T18:30:00+00:00,13.1,09.02.2021 19:30:00
2021-02-11T07:30:00+00:00,26.1,11.02.2021 08:30:00
2021-02-11T10:30:00+00:00,15.9,11.02.2021 11:30:00
2021-02-11T16:30:00+00:00,15.9,11.02.2021 17:30:00
2021-02-12T04:30:00+00:00,23.2,12.02.2021 05:30:00
2021-02-12T14:00:00+00:00,20.6,12.02.2021 15:00:00
2021-02-12T17:30:00+00:00,12.7,12.02.2021 18:30:00
2021-02-12T19:30:00+00:00,11.1,12.02.2021 20:30:00
2021-02-12T23:30:00+00:00,8.9,13.02.2021 00:30:00
2021-02-13T04:00:00+00:00,9.7,13.02.2021 05:00:00
2021-02-13T05:30:00+00:00,9.0,13.02.2021 06:30:00
2021-02-13T09:00:00+00:00,9.4,13.02.2021 10:00:00
2021-02-13T09:30:00+00:00,8.9,13.02.2021 10:30:00
2021-02-13T10:30:00+00:00,9.4,13.02.2021 11:30:00
2021-02-13T13:30:00+00:00,9.0,13.02.2021 14:30:00
2021-02-13T14:30:00+00:00,6.7,13.02.2021 15:30:00
2021-02-13T23:00:00+00:00,6.5,14.02.2021 00:00:00
2021-02-14T09:30:00+00:00,9.2,14.02.2021 10:30:00
2021-02-14T12:00:00+00:00,11.1,14.02.2021 13:00:00
2021-02-14T19:00:00+00:00,16.8,14.02.2021 20:00:00
2021-02-14T23:00:00+00:00,19.7,15.02.2021 00:00:00
2021-02-15T01:00:00+00:00,23.0,15.02.2021 02:00:00
2021-02-15T03:30:00+00:00,29.0,15.02.2021 04:30:00
2021-02-15T05:00:00+00:00,32.2,15.02.2021 06:00:00
2021-02-15T07:30:00+00:00,35.2,15.02.2021 08:30:00
2021-02-15T08:00:00+00:00,33.9,15.02.2021 09:00:00
2021-02-15T09:00:00+00:00,31.6,15.02.2021 10:00:00
2021-02-15T16:30:00+00:00,33.9,15.02.2021 17:30:00
2021-02-15T18:30:00+00:00,32.4,15.02.2021 19:30:00
2021-02-15T19:30:00+00:00,38.8,15.02.2021 20:30:00
2021-02-15T20:00:00+00:00,39.4,15.02.2021 21:00:00
2021-02-15T21:30:00+00:00,33.3,15.02.2021 22:30:00
2021-02-16T03:30:00+00:00,25.8,16.02.2021 04:30:00
2021-02-16T15:30:00+00:00,7.2,16.02.2021 16:30:00
2021-02-16T21:30:00+00:00,15.6,16.02.2021 22:30:00
2021-02-17T00:00:00+00:00,13.0,17.02.2021 01:00:00
2021-02-17T06:00:00+00:00,4.9,17.02.2021 07:00:00
2021-02-17T07:00:00+00:00,4.3,17.02.2021 08:00:00
2021-02-17T09:30:00+00:00,1.6,17.02.2021 10:30:00
2021-09-13T16:30:00+00:00,3.3,13.09.2021 18:30:00
2021-09-14T00:00:00+00:00,9.2,14.09.2021 02:00:00
2021-09-14T03:30:00+00:00,9.3,14.09.2021 05:30:00
2021-09-14T04:30:00+00:00,10.3,14.09.2021 06:30:00
2021-09-14T05:00:00+00:00,9.9,14.09.2021 07:00:00
2021-09-14T19:30:00+00:00,7.8,14.09.2021 21:30:00
2021-09-15T02:00:00+00:00,10.6,15.09.2021 04:00:00
2021-09-15T02:30:00+00:00,9.6,15.09.2021 04:30:00
2021-09-15T08:30:00+00:00,9.7,15.09.2021 10:30:00
2021-09-15T13:00:00+00:00,7.0,15.09.2021 15:00:00
2021-09-15T18:30:00+00:00,5.7,15.09.2021 20:30:00
2021-09-15T20:30:00+00:00,5.7,15.09.2021 22:30:00
2021-09-15T23:00:00+00:00,6.3,16.09.2021 01:00:00
2021-09-16T06:00:00+00:00,9.1,16.09.2021 08:00:00
2021-09-16T11:30:00+00:00,3.0,16.09.2021 13:30:00
2021-09-16T13:30:00+00:00,3.9,16.09.2021 15:30:00
2021-09-16T15:30:00+00:00,5.5,16.09.2021 17:30:00
2021-09-16T22:00:00+00:00,5.5,17.09.2021 00:00:00
2021-09-17T01:30:00+00:00,7.6,17.09.2021 03:30:00
2021-09-17T08:30:00+00:00,5.0,17.09.2021 10:30:00
2021-09-17T14:30:00+00:00,3.4,17.09.2021 16:30:00
2021-09-18T07:30:00+00:00,8.4,18.09.2021 09:30:00
2021-09-19T09:30:00+00:00,0.4,19.09.2021 11:30:00
2021-09-19T21:30:00+00:00,2.0,19.09.2021 23:30:00
2021-09-20T12:30:00+00:00,0.6,20.09.2021 14:30:00
2021-09-20T13:30:00+00:00,0.9,20.09.2021 15:30:00
2021-09-20T14:00:00+00:00,1.1,20.09.2021 16:00:00
2021-09-20T17:00:00+00:00,2.5,20.09.2021 19:00:00
2021-09-20T23:30:00+00:00,10.3,21.09.2021 01:30:00
2021-09-21T02:30:00+00:00,21.3,21.09.2021 04:30:00
2021-09-21T07:00:00+00:00,17.6,21.09.2021 09:00:00
2021-09-21T15:30:00+00:00,10.0,21.09.2021 17:30:00
2021-09-21T18:30:00+00:00,10.9,21.09.2021 20:30:00
2021-09-21T21:30:00+00:00,11.6,21.09.2021 23:30:00
2021-09-22T00:00:00+00:00,14.7,22.09.2021 02:00:00
2021-09-22T01:00:00+00:00,13.6,22.09.2021 03:00:00
2021-09-22T04:30:00+00:00,15.6,22.09.2021 06:30:00
2021-09-22T08:30:00+00:00,18.4,22.09.2021 10:30:00
2021-09-22T15:30:00+00:00,9.3,22.09.2021 17:30:00
2021-09-22T18:30:00+00:00,10.1,22.09.2021 20:30:00
2021-09-23T01:00:00+00:00,9.7,23.09.2021 03:00:00
2021-09-23T13:00:00+00:00,4.9,23.09.2021 15:00:00
2021-09-23T19:00:00+00:00,9.9,23.09.2021 21:00:00
2021-09-23T20:00:00+00:00,10.8,23.09.2021 22:00:00
2021-09-24T08:30:00+00:00,11.1,24.09.2021 10:30:00
2021-09-24T11:30:00+00:00,6.6,24.09.2021 13:30:00
2021-09-24T12:00:00+00:00,6.4,24.09.2021 14:00:00
2021-09-24T16:00:00+00:00,5.1,24.09.2021 18:00:00
2021-09-25T08:30:00+00:00,10.4,25.09.2021 10:30:00
2021-09-25T09:30:00+00:00,9.5,25.09.2021 11:30:00
2021-09-25T11:30:00+00:00,7.9,25.09.2021 13:30:00
2021-09-25T14:00:00+00:00,5.3,25.09.2021 16:00:00
2021-09-25T15:00:00+00:00,4.7,25.09.2021 17:00:00
2021-09-25T15:30:00+00:00,6.0,25.09.2021 17:30:00
2021-09-25T19:00:00+00:00,15.8,25.09.2021 21:00:00
2021-09-25T21:30:00+00:00,10.1,25.09.2021 23:30:00
2021-09-25T22:00:00+00:00,10.7,26.09.2021 00:00:00
2021-09-25T23:00:00+00:00,10.6,26.09.2021 01:00:00
2021-09-26T06:00:00+00:00,8.6,26.09.2021 08:00:00
2021-09-26T16:00:00+00:00,5.6,26.09.2021 18:00:00
2021-09-26T18:00:00+00:00,8.0,26.09.2021 20:00:00
2021-09-27T09:30:00+00:00,13.9,27.09.2021 11:30:00
2021-09-27T10:00:00+00:00,13.7,27.09.2021 12:00:00
2021-09-27T13:30:00+00:00,3.8,27.09.2021 15:30:00
2021-09-27T14:00:00+00:00,3.2,27.09.2021 16:00:00
2021-09-27T16:00:00+00:00,3.0,27.09.2021 18:00:00
2021-09-27T16:30:00+00:00,3.2,27.09.2021 18:30:00
2021-09-27T19:00:00+00:00,5.8,27.09.2021 21:00:00
2021-09-27T22:00:00+00:00,,28.09.2021 00:00:00
2021-09-28T01:30:00+00:00,,28.09.2021 03:30:00
2021-09-28T02:00:00+00:00,,28.09.2021 04:00:00
2021-09-28T05:30:00+00:00,,28.09.2021 07:30:00
2021-09-28T09:30:00+00:00,,28.09.2021 11:30:00
2021-09-28T10:00:00+00:00,,28.09.2021 12:00:00
2021-09-28T14:00:00+00:00,,28.09.2021 16:00:00
2021-09-28T15:30:00+00:00,,28.09.2021 17:30:00
2021-09-28T16:00:00+00:00,,28.09.2021 18:00:00
2021-09-28T18:30:00+00:00,,28.09.2021 20:30:00
2021-09-28T22:30:00+00:00,,29.09.2021 00:30:00
2021-09-29T09:30:00+00:00,,29.09.2021 11:30:00
2021-09-29T12:30:00+00:00,,29.09.2021 14:30:00
2021-09-29T22:00:00+00:00,,30.09.2021 00:00:00
2021-09-29T23:30:00+00:00,,30.09.2021 01:30:00
2021-09-30T03:00:00+00:00,,30.09.2021 05:00:00
2021-09-30T07:30:00+00:00,,30.09.2021 09:30:00
2021-09-30T08:30:00+00:00,,30.09.2021 10:30:00
2021-09-30T09:00:00+00:00,,30.09.2021 11:00:00
2021-09-30T13:00:00+00:00,,30.09.2021 15:00:00
2021-09-30T15:00:00+00:00,,30.09.2021 17:00:00
2021-09-30T19:00:00+00:00,,30.09.2021 21:00:00
2021-10-01T00:30:00+00:00,,01.10.2021 02:30:00
2021-10-01T03:00:00+00:00,,01.10.2021 05:00:00
2021-10-01T06:30:00+00:00,,01.10.2021 08:30:00
2021-10-01T09:00:00+00:00,,01.10.2021 11:00:00
2021-10-01T15:30:00+00:00,,01.10.2021 17:30:00
2021-10-01T21:00:00+00:00,,01.10.2021 23:00:00
2021-10-02T08:00:00+00:00,,02.10.2021 10:00:00
2021-10-02T20:30:00+00:00,,02.10.2021 22:30:00
2021-10-02T23:30:00+00:00,,03.10.2021 01:30:00
2021-10-03T01:30:00+00:00,,03.10.2021 03:30:00
2021-10-03T04:30:00+00:00,,03.10.2021 06:30:00
2021-10-03T09:00:00+00:00,,03.10.2021 11:00:00
2021-10-03T12:00:00+00:00,,03.10.2021 14:00:00
2021-10-03T13:30:00+00:00,,03.10.2021 15:30:00
2021-10-03T16:00:00+00:00,,03.10.2021 18:00:00
2021-10-04T02:00:00+00:00,,04.10.2021 04:00:00
2021-10-04T14:30:00+00:00,,04.10.2021 16:30:00
2021-10-04T15:00:00+00:00,,04.10.2021 17:00:00
2021-10-04T16:00:00+00:00,,04.10.2021 18:00:00
2021-10-05T01:00:00+00:00,,05.10.2021 03:00:00
2021-10-05T04:00:00+00:00,,05.10.2021 06:00:00
2021-10-05T11:30:00+00:00,,05.10.2021 13:30:00
2021-10-05T14:30:00+00:00,,05.10.2021 16:30:00
2021-10-05T16:00:00+00:00,,05.10.2021 18:00:00
2021-10-05T17:00:00+00:00,,05.10.2021 19:00:00
2021-10-05T17:30:00+00:00,,05.10.2021 19:30:00
2021-10-05T19:00:00+00:00,,05.10.2021 21:00:00
2021-10-05T23:00:00+00:00,,06.10.2021 01:00:00
2021-10-05T23:30:00+00:00,,06.10.2021 01:30:00
2021-10-06T01:00:00+00:00,,06.10.2021 03:00:00
2021-10-06T11:30:00+00:00,,06.10.2021 13:30:00
2021-10-06T14:00:00+00:00,,06.10.2021 16:00:00
2021-10-06T17:00:00+00:00,,06.10.2021 19:00:00
2021-10-06T21:30:00+00:00,,06.10.2021 23:30:00
2021-10-07T04:30:00+00:00,,07.10.2021 06:30:00
2021-10-07T07:00:00+00:00,,07.10.2021 09:00:00
2021-10-07T08:30:00+00:00,,07.10.2021 10:30:00
2021-10-07T11:00:00+00:00,,07.10.2021 13:00:00
2021-10-07T14:30:00+00:00,,07.10.2021 16:30:00
2021-10-07T21:30:00+00:00,,07.10.2021 23:30:00
2021-10-08T01:00:00+00:00,,08.10.2021 03:00:00
2021-10-08T02:30:00+00:00,,08.10.2021 04:30:00
2021-10-08T07:00:00+00:00,,08.10.2021 09:00:00
2021-10-08T10:00:00+00:00,,08.10.2021 12:00:00
2021-10-08T13:00:00+00:00,,08.10.2021 15:00:00
2021-10-08T15:30:00+00:00,,08.10.2021 17:30:00
2021-10-08T23:00:00+00:00,,09.10.2021 01:00:00
2021-10-09T00:00:00+00:00,,09.10.2021 02:00:00
2021-10-09T03:30:00+00:00,,09.10.2021 05:30:00
2021-10-09T05:00:00+00:00,,09.10.2021 07:00:00
2021-10-09T11:30:00+00:00,,09.10.2021 13:30:00
2021-10-10T01:00:00+00:00,,10.10.2021 03:00:00
2021-10-10T05:00:00+00:00,,10.10.2021 07:00:00
2021-10-10T07:00:00+00:00,,10.10.2021 09:00:00
2021-10-10T11:00:00+00:00,,10.10.2021 13:00:00
2021-10-11T03:00:00+00:00,,11.10.2021 05:00:00
2021-10-11T05:00:00+00:00,,11.10.2021 07:00:00
2021-10-11T06:30:00+00:00,,11.10.2021 08:30:00
2021-10-11T11:30:00+00:00,,11.10.2021 13:30:00
2021-10-11T14:00:00+00:00,,11.10.2021 16:00:00
2021-10-11T15:00:00+00:00,,11.10.2021 17:00:00
2021-10-11T17:00:00+00:00,,11.10.2021 19:00:00
2021-10-12T08:30:00+00:00,,12.10.2021 10:30:00
2021-10-12T12:30:00+00:00,,12.10.2021 14:30:00
2021-10-13T12:00:00+00:00,,13.10.2021 14:00:00
2021-10-13T12:30:00+00:00,,13.10.2021 14:30:00
2021-10-13T13:30:00+00:00,,13.10.2021 15:30:00
2021-10-13T18:00:00+00:00,,13.10.2021 20:00:00
2021-10-14T04:30:00+00:00,,14.10.2021 06:30:00
2021-10-14T16:00:00+00:00,,14.10.2021 18:00:00
